,time,AdrActCnt,AssetEODCompletionTime,NVTAdj,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr
230,2021-08-04,202,1635530085,156.173327046551,728586.1177412157,163,0.001886574074,252,4665.240419217309,20.98476162244313,4.18,1.766133214242
231,2021-08-05,171,1635530390,14.152100293043,735770.8198999532,129,0.001493055556,197,51990.22086224608,267.91284068831806,4.856517271311301,1.820619866083
232,2021-08-06,202,1635530694,28.331690190801,738422.0302623716,184,0.00212962963,295,26063.46551474504,162.17171839846662,5.677234228769912,1.878870851169
233,2021-08-07,226,1635531004,48.058835352275,745844.9322699574,177,0.002048611111,252,15519.413377433133,109.24987367565761,5.082208958279559,1.897084146407
234,2021-08-08,249,1635531316,329.971372903437,747194.9616867155,157,0.00181712963,230,2264.423592604732,12.970521169843137,3.0086439005862413,1.897649059833
235,2021-08-09,218,1635531635,307.691837082054,749952.5814352904,141,0.0016319444440000002,199,2437.349617550291,16.168196004478002,4.006770035274833,1.894961525223
236,2021-08-10,257,1635531948,121.306182457632,754012.835640198,145,0.001678240741,201,6215.782414087164,31.857547546497944,2.613961976123078,1.893249805763
237,2021-08-11,229,1635532263,116.276617837667,755865.5601648819,128,0.001481481481,191,6500.580892541462,38.00563313746266,4.5,1.898212865043
238,2021-08-12,313,1635532580,65.513212938489,759393.3879485169,162,0.001875,228,11591.453905054525,83.46153425898963,2.0188638143384505,1.914453013985
239,2021-08-13,1002,1635532899,11.619374754764,766442.079612789,278,0.003217592593,329,65962.4201636613,257.254738523963,3.5010642676840305,2.007274665961
240,2021-08-14,1320,1635533226,65.290638480683,781347.4642615587,544,0.0062962962959999995,616,11967.220453706008,21.788714634239664,2.5889156422304147,1.986160688465
241,2021-08-15,954,1635533549,38.371143121848995,806850.8255209243,396,0.004583333333,450,21027.542050512868,49.634080170405156,2.0,1.9510632000760002
242,2021-08-16,965,1635533880,40.040442043173,822806.6239738971,474,0.005486111111,574,20549.38911730069,54.67244975020553,4.158587669236694,1.9513685147870001
243,2021-08-17,963,1635534216,86.116681822735,837917.647976878,389,0.004502314815,463,9730.02710092415,24.3188686043768,2.06549976059732,1.929615135627
244,2021-08-18,924,1635534545,65.889957630888,850613.7301557746,527,0.006099537037,672,12909.611126491729,23.991361220885036,3.59737105,1.919767707472
245,2021-08-19,854,1635534882,20.770114827316,884536.3222812903,492,0.005694444444000001,607,42586.973140753566,85.55357447879732,3.0,1.9048531393810002
246,2021-08-20,822,1635535215,101.94325097712601,896375.333212114,409,0.004733796296,547,8792.885498749136,17.735797580996774,3.4642480832596134,1.8905175197069999
247,2021-08-21,785,1635535556,49.838010783576,926246.2513844994,380,0.004398148148,469,18585.13686284074,48.63166591813524,2.0,1.85417379063
248,2021-08-22,804,1635535902,55.422682356733,946227.1217079615,350,0.004050925926,435,17072.921797929088,43.920937027657466,2.0,1.8352117485900004
249,2021-08-23,678,1635536247,31.879689857088,978301.9695587025,290,0.003356481481,387,30687.311386788475,85.06953658439251,2.690875,1.808694141799
250,2021-08-24,515,1635536594,84.380330647156,985658.2913013523,264,0.003055555556,339,11681.138053641509,35.70020555503067,3.0,1.807473671816
251,2021-08-25,456,1635536946,66.637787072057,1002480.1953299864,222,0.002569444444,303,15043.719777878823,55.050821677546026,4.79366572,1.793782877986
252,2021-08-26,527,1635537331,81.3202415917,1010846.5491554886,250,0.002893518519,324,12430.442032265944,46.06373298436462,2.491355238707108,1.793700993395
253,2021-08-27,426,1635537693,22.920727292645,1045320.770721115,195,0.0022569444440000003,257,45605.91631211196,269.64108353195644,4.0,1.8008388148249999
254,2021-08-28,471,1635538059,15.195087843127,1118799.5740444025,224,0.002592592593,314,73629.02969662244,238.4587115908605,3.0028126640297716,1.7494914180400003
255,2021-08-29,483,1635538464,148.495352958128,1131770.984707537,185,0.002141203704,248,7621.591936460562,34.0264623946424,3.0928130386078703,1.7368962824919998
256,2021-08-30,381,1635538877,58.039862890591,1137459.4950409827,173,0.002002314815,249,19597.901138828976,83.8206325271384,4.335268050785694,1.746559031009
257,2021-08-31,404,1635539279,79.304774672662,1152408.5402477677,174,0.002013888889,238,14531.38912511179,63.56288849841306,4.006837934265294,1.737029925605
258,2021-09-01,434,1635539686,39.826192845625,1157570.114363181,196,0.0022685185190000003,273,29065.547863191,113.44364972060639,4.895099,1.7560389751640002
259,2021-09-02,425,1635540083,119.876390495167,1166885.3710815255,207,0.002395833333,270,9734.071623791298,43.551552142769104,2.780723669308089,1.752097684188
260,2021-09-03,335,1635540495,314.96727861587397,1176584.0016177455,141,0.0016319444440000002,189,3735.575348614787,22.450945380728783,4.5,1.741261467303
261,2021-09-04,329,1635540918,65.05173115662599,1178470.1120760748,151,0.001747685185,195,18115.89163151804,98.28840561696684,3.5704858370930426,1.7547382856529998
262,2021-09-05,392,1635541348,769.153024395574,1181396.1730371504,181,0.002094907407,232,1535.970262829729,8.901388753501015,2.0,1.752140216458
263,2021-09-06,332,1635541779,149.466425545884,1187613.348460032,177,0.002048611111,257,7945.686425045709,49.08461905875255,5.022658118478333,1.753589664639
264,2021-09-07,301,1635542192,124.24017928068899,1239756.6167349287,186,0.002152777778,260,9978.709173736928,61.723991456491646,4.307830971495694,1.692779617303
265,2021-09-08,324,1635542590,89.01479797544201,1245483.0277521245,201,0.002326388889,290,13991.864904257143,54.24218406122013,6.875635188957938,1.697626477029
266,2021-09-09,319,1635542999,40.54020076182,1249864.6640464033,219,0.002534722222,327,30830.253441258268,110.52433339628818,5.0672093164688246,1.7205914236039999
267,2021-09-10,346,1635543406,52.90724207828,1254506.782694216,236,0.002731481481,349,23711.43785642945,94.00833849964492,5.647495981901784,1.740377462983
268,2021-09-11,453,1635543815,16.110829388949,1267987.6295197573,312,0.0036111111109999997,423,78704.05668807575,306.5406128245709,3.0523,1.824136101281
269,2021-09-12,447,1635544242,116.85714972748899,1272026.1865024786,256,0.002962962963,324,10885.309024470042,52.89909611301239,3.0,1.831818670756
270,2021-09-13,346,1635544652,119.149035862768,1273948.2364498768,241,0.002789351852,313,10692.056609817404,57.94617358806725,2.4172115092316866,1.843291904075
271,2021-09-14,386,1635545076,117.53905855361799,1281888.377151764,248,0.00287037037,337,10906.062996642066,53.9854087731571,4.0,1.8460667835
272,2021-09-15,345,1635545507,217.162813126738,1284374.1452429616,224,0.002592592593,324,5914.337389308864,32.39329944701386,4.0,1.850665548695
273,2021-09-16,327,1635545928,55.642747291469995,1285927.9271608829,204,0.002361111111,284,23110.431992598773,123.94799637012527,4.58596011254704,1.8758035829660002
274,2021-09-17,321,1635546360,156.821478140263,1290952.1221220759,213,0.002465277778,287,8231.985423370612,47.397639645019815,4.49999999,1.8790405114289999
275,2021-09-18,361,1635546788,272.84642477646304,1294205.7344517712,198,0.002291666667,261,4743.348700691555,29.36194690381154,2.6294669996652877,1.8802380016929998
276,2021-09-19,378,1635547216,748.046295348381,1297012.4142713652,201,0.002326388889,267,1733.8665030983386,8.946181332883889,2.106368802179772,1.878010886819
277,2021-09-20,336,1635547659,117.83457025317499,1298784.9353784542,239,0.0027662037040000003,329,11022.104401008371,63.59957634680119,4.080048813432007,1.891558508294
278,2021-09-21,331,1635548091,327.050323272377,1302459.230301636,226,0.002615740741,297,3982.4428768930147,16.958213685456954,3.241552,1.890089322683
279,2021-09-22,358,1635548534,577.4695469996379,1304169.220511417,200,0.002314814815,273,2258.4207726407353,12.86098928568103,3.0,1.8903032641209998
280,2021-09-23,339,1635548965,123.227468361694,1307338.3190380223,194,0.00224537037,271,10609.14694117348,40.95981694331264,2.9364,1.894211627417
281,2021-09-24,337,1635549406,84.42996633411299,1309749.7213756586,283,0.003275462963,415,15512.85376796925,51.89286063644026,5.0,1.907166645113
282,2021-09-25,352,1635549847,283.649191739631,1311719.4684153188,251,0.002905092593,359,4624.44282097367,16.028698115612567,3.7810543462364263,1.908689582615
283,2021-09-26,297,1635550290,241.827425667669,1313229.0529826512,224,0.002592592593,321,5430.4388733284395,23.640634179154823,5.933498418943313,1.91227411741
284,2021-09-27,269,1635550755,188.517008228662,1314988.763429437,195,0.0022569444440000003,287,6975.438321376391,36.81004790707945,5.646831210153217,1.917749019712
285,2021-09-28,261,1635551197,218.78436330448397,1316645.971739163,192,0.002222222222,289,6018.00764850264,32.71596810773232,3.9850075320174994,1.922516288443
286,2021-09-29,284,1635551655,170.782908602175,1319166.9098599313,201,0.002326388889,281,7724.232598314745,38.10264346658723,5.073414226048229,1.9269587120449998
287,2021-09-30,241,1635552107,72.44318886238001,1327331.8058711446,155,0.0017939814809999999,232,18322.382362166176,109.90917272562426,5.62,1.9343159610210001
288,2021-10-01,323,1635552568,169.560226830076,1329255.7568181977,223,0.002581018519,338,7839.431343473627,34.20647067351976,3.2880657111439513,1.9402141924360001
289,2021-10-02,350,1635553024,147.003014743735,1331303.898197089,182,0.0021064814809999997,253,9056.30337253904,40.84054290767606,4.5,1.9449905807519998
290,2021-10-03,375,1635553491,223.270456144308,1336043.233578641,229,0.0026504629629999998,327,5983.967859657638,27.506396942667294,3.0056561671667272,1.944823392393
291,2021-10-04,274,1635553965,90.77787399192499,1347105.0069329857,200,0.002314814815,281,14839.57431138799,69.4203843191274,4.4625944291080115,1.943334222969
292,2021-10-05,266,1635554440,67.329467505633,1366858.7423372085,156,0.0018055555559999999,226,20301.047861738287,93.24393218626736,3.0094537237261747,1.930666504768
293,2021-10-06,276,1635554909,99.789871262345,1371201.529270566,176,0.002037037037,264,13740.888848986591,59.228992796229605,8.029883442428948,1.935955283021
294,2021-10-07,287,1635555384,64.59572482978001,1373926.8922070928,215,0.002488425926,302,21269.625750428644,112.23445861198832,5.0,1.956785085456
295,2021-10-08,350,1635555870,99.052162839263,1376803.9981316929,183,0.0021180555559999997,234,13899.78733090268,75.87658402303411,5.0,1.9655918892680002
296,2021-10-09,401,1635556356,186.012585033156,1378962.7376849633,187,0.002164351852,241,7413.276566417116,40.03545184255616,4.704229579873061,1.9695117507620001
297,2021-10-10,392,1635556831,194.381738960158,1380645.472274779,237,0.0027430555560000003,348,7102.752962600901,27.832604125948453,2.460914918742354,1.9741266796599999
298,2021-10-11,317,1635557312,327.350860515479,1385987.3616656503,163,0.001886574074,228,4233.950567544373,23.70353172449428,4.786081633665923,1.970417294369
299,2021-10-12,326,1635557803,271.041584747246,1389295.4924748612,189,0.0021875,264,5125.765087930769,22.633500235932207,4.496214974492092,1.9700263378740002
300,2021-10-13,315,1635558301,364.530118601573,1390536.0202039154,184,0.00212962963,249,3814.598435757111,20.931937957161445,5.0,1.972017066781
301,2021-10-14,276,1635558812,196.92385110320998,1391942.5809073437,167,0.0019328703699999998,246,7068.430629958621,33.50367103254545,3.848989967975972,1.975945491299
302,2021-10-15,231,1635559305,392.071714031003,1393548.608480614,143,0.001655092593,215,3554.320698509816,23.456175545476142,4.750324281651423,1.977287141521
303,2021-10-16,312,1635559805,97.75286258643,1395826.3866724113,179,0.002071759259,273,14279.135666623233,74.69375293712194,3.497719687941728,1.9886693400330002
304,2021-10-17,345,1635560310,200.38667969368697,1398127.2054867507,198,0.002291666667,277,6977.146423225044,34.601863065431075,5.0,1.992252095748
305,2021-10-18,313,1635560817,508.58958658571,1400649.0997635021,182,0.0021064814809999997,264,2753.9869802809235,13.156185944113473,3.469375,1.9911447405450002
306,2021-10-19,372,1635561332,89.20100122215901,1404189.9469193518,246,0.0028472222220000004,363,15741.863069699846,101.17578596974035,2.6147813335639705,2.012278968988
307,2021-10-20,335,1635561852,139.755275679426,1406646.8633277107,200,0.002314814815,270,10065.071651064649,55.00399025699901,4.067584831000843,2.0193220132730003
308,2021-10-21,317,1635562376,155.244716197231,1409207.58524595,228,0.002638888889,335,9077.330422348292,31.53114258120901,5.933159826622568,2.023148284634
309,2021-10-22,290,1635562890,78.072012409857,1411079.9147871938,204,0.002361111111,293,18074.081495163766,137.06528263685905,4.0,2.048924377917
310,2021-10-23,328,1635563407,398.119122208893,1412922.6444869908,193,0.002233796296,275,3548.994674376957,18.436894978413264,4.3221009035266675,2.049840586827
311,2021-10-24,314,1635563936,73.467218579524,1415012.7706599997,159,0.0018402777780000001,242,19260.464708192707,129.1788627846431,4.281519929533046,2.06890533302
312,2021-10-25,297,1635564469,170.154217835214,1417129.7419543767,184,0.00212962963,281,8328.501990628272,54.044141059995845,2.65,2.076531021845
313,2021-10-26,260,1635565002,166.678915593501,1418692.5360616178,472,0.005462962963,554,8511.529673744384,22.61625499931896,1e-18,2.0830752268709998
314,2021-10-27,234,1635565551,266.35224493458196,1420035.2086369498,506,0.0058564814809999996,565,5331.418208942529,18.97074985234632,1e-18,2.088653670025
315,2021-10-28,198,1635566096,206.566176629791,1421857.3608106193,695,0.008043981481,774,6883.3019229420115,19.77364661280161,1e-18,2.096740949361
316,2021-10-29,218,1635775696,314.727145912546,1425421.2312881646,278,0.003217592593,359,4529.069861943998,21.51587851725176,0.8576375833611783,2.096917519777
317,2021-10-30,204,1635775940,322.264214446536,1426707.6087827086,126,0.001458333333,195,4427.136321148692,50.67763053554485,5.0,2.101953387256
318,2021-10-31,234,1635776202,148.662757871087,1428965.407626754,162,0.001875,236,9612.127664588894,68.18913892410413,4.004524977828703,2.1098939915540003
319,2021-11-01,302,1638376873,83.244299881918,1437664.9138491459,230,0.002662037037,310,17270.430718841744,77.71963422688937,7.42072007400905,2.1138852211140002
320,2021-11-02,261,1638377074,305.913743016683,1439756.418803016,159,0.0018402777780000001,256,4706.413005853407,29.284462816964993,9.12376522978936,2.1160214304269997
321,2021-11-03,263,1638377280,514.511501283051,1441108.1275462927,163,0.001886574074,227,2800.925001584149,19.359101087812768,6.369878,2.117086077311
322,2021-11-04,299,1638377479,70.93625641575301,1445377.5170600887,161,0.0018634259260000001,256,20375.723080011743,97.5933731053907,5.2431,2.128117962219
323,2021-11-05,274,1638377688,456.399985095315,1446680.1502851453,183,0.0021180555559999997,250,3169.7637982679125,18.41630474849901,4.040906014589332,2.129384253889
324,2021-11-06,319,1638377896,632.1259335913829,1449416.810233622,201,0.002326388889,283,2292.924136174661,10.56677538638337,3.6939583956771296,2.127426912737
325,2021-11-07,383,1638378105,182.10250839558998,1451480.477059463,226,0.002615740741,326,7970.678107883834,28.930720441566695,3.0,2.130899997356
326,2021-11-08,296,1638378306,348.39263726212306,1453284.0888631605,179,0.002071759259,271,4171.3972496202305,21.35735003443956,5.127600453528238,2.132238018936
327,2021-11-09,264,1638378509,647.127850308727,1460584.3913721754,161,0.0018634259260000001,218,2257.026012209754,15.347191517468989,5.0007602344473545,2.1238713029269998
328,2021-11-10,262,1638378711,132.899342583663,1463138.0094031577,167,0.0019328703699999998,262,11009.369805438126,46.44532149602854,6.1719444340702605,2.128481338436
329,2021-11-11,248,1638378915,253.580740246943,1464763.854680767,151,0.001747685185,243,5776.321392761713,27.101583814626892,6.018463518795774,2.130614858815
330,2021-11-12,261,1638379121,643.269010659235,1466522.0111432604,191,0.002210648148,294,2279.79583477889,11.975547272432435,2.329438545039882,2.1304613368200003
331,2021-11-13,265,1638379325,802.744333994643,1469588.173818597,169,0.001956018519,246,1830.7051343552728,14.00486194718511,3.0959089414421808,2.1283606496689997
332,2021-11-14,362,1638379526,384.42345644210604,1471409.2754864057,218,0.002523148148,323,3827.574126471133,19.07350232029572,3.0197727552224283,2.129913433221
333,2021-11-15,276,1638379726,227.985793810118,1475799.8422057002,138,0.001597222222,210,6473.209657242277,54.63265438196613,5.0,2.131350843854
334,2021-11-16,262,1638379928,462.98580335546205,1479381.3488738795,171,0.001979166667,243,3195.3060723507133,21.14477623967473,9.907230481372961,2.129664147834
335,2021-11-17,276,1638380136,588.770213618364,1481812.7454626865,157,0.00181712963,234,2516.792988483595,22.06319724116711,3.351724607395304,2.129653842895
336,2021-11-18,289,1638380340,422.022501968853,1483880.320055776,179,0.002071759259,275,3516.1165888858063,18.916831456712956,5.979093983279491,2.13019223569
337,2021-11-19,258,1638380540,26.191519736987,1486924.06608994,176,0.002037037037,258,56771.202321266835,362.4946369816671,5.587808389534207,2.188729086466
338,2021-11-20,333,1638380741,835.2449982103169,1488793.2052001508,194,0.00224537037,272,1782.462880221006,11.18662388432362,2.4925520609166467,2.188024974278
339,2021-11-21,333,1638380941,23.650127704322,1491335.5291216178,217,0.002511574074,323,63058.244241490975,423.1042380550108,2.9181850989412395,2.27593275767
340,2021-11-22,247,1638381143,361.175009657398,1495226.798005362,183,0.0021180555559999997,298,4139.895502248893,25.144404423382078,5.998443,2.275021033907
341,2021-11-23,261,1638381344,58.201449007642005,1497009.1674174906,200,0.002314814815,314,25721.16661942417,92.09245141538709,2.781606821039661,2.291628882665
342,2021-11-24,281,1638381547,26.55839908899,1501554.37800789,216,0.0025,324,56537.83471573611,186.81179237431425,2.1548432197280425,2.325001689935
343,2021-11-25,291,1638381748,220.63993263499802,1502889.893876558,172,0.001990740741,253,6811.504499336355,33.67331067400449,6.082391980702642,2.3286042631979997
344,2021-11-26,293,1638381948,230.40627759929,1503817.1433195034,171,0.001979166667,265,6526.806296201958,34.62493433178808,4.024793300149144,2.333269997076
345,2021-11-27,287,1638382150,404.358478266091,1507397.730117082,139,0.001608796296,194,3727.874673435503,23.86873672113912,4.751675890955095,2.330799553643
346,2021-11-28,264,1638382350,425.987074758775,1508847.0984091365,169,0.001956018519,274,3542.002064883206,25.387901986950865,4.835886461188985,2.333170965684
347,2021-11-29,259,1638382551,319.084001506093,1509936.698837555,158,0.001828703704,260,4732.097791523787,24.608710700748677,4.544125455955115,2.335724742078
348,2021-11-30,261,1638382750,215.01879138741901,1515211.6663463882,153,0.001770833333,232,7046.880212512636,42.147259122828615,4.75,2.334046621414
349,2021-12-01,285,1638407840,241.162587735569,1517892.2258445516,220,0.0025462962959999997,339,6294.061778392,24.71796966027125,2.9797683107064583,2.335445166606
350,2021-12-02,283,1638512853,718.705305977329,1519732.926763405,168,0.001944444444,254,2114.5425171124934,11.620805794575821,2.4606770137546565,2.334558713882
351,2021-12-03,278,1638742612,360.708842610723,1530346.0223558052,180,0.002083333333,314,4242.607448377296,22.12719710006249,4.095441773368435,2.322908436987
352,2021-12-04,285,1638746388,306.131844921666,1532573.3381121666,189,0.0021875,287,5006.252578866235,25.747456498112395,5.687442464283287,2.324354155372
353,2021-12-05,344,1638761130,710.193175722148,1535833.9787849963,182,0.0021064814809999997,271,2162.5580634780254,10.60279958980886,4.472207513812617,2.3212903313699997
354,2021-12-06,288,1638841969,243.609297780509,1537486.8044179748,213,0.002465277778,342,6311.281295196055,30.796543230242445,6.0,2.325645314843
355,2021-12-07,322,1638925245,269.936760284752,1552609.3814352565,167,0.0019328703699999998,237,5751.752298565911,26.84387988834247,2.0,2.3070909049579997
356,2021-12-08,333,1639009042,398.961852445941,1555094.2518625206,200,0.002314814815,296,3897.8519934389838,24.444294003548944,2.4859993621290424,2.308057205914
357,2021-12-09,311,1639098237,526.281994208372,1556658.3454027197,175,0.002025462963,270,2957.8407821917413,15.138028787454541,2.144780930597232,2.308363792396
358,2021-12-10,282,1639181605,311.161441742804,1558712.327447029,166,0.0019212962959999998,255,5009.33637123141,30.648996150664807,4.75,2.3103360333180003
359,2021-12-11,323,1639270086,311.016498207628,1566504.3965831154,183,0.0021180555559999997,283,5036.724436198075,22.381119095224324,2.818856681917842,2.302887320489
360,2021-12-12,318,1639356727,587.465275061762,1568361.0207198393,156,0.0018055555559999999,195,2669.7084700963032,17.316068351420984,3.0,2.302314134314
361,2021-12-13,316,1639484390,300.064587720377,1571376.695874251,202,0.002337962963,288,5236.794877436778,31.579696870245492,5.294897691831074,2.3036835839
362,2021-12-14,284,1639531013,769.461851317269,1572770.4997715007,161,0.0018634259260000001,262,2043.9876221011082,13.383656373568693,3.4775475010192016,2.303871554626
363,2021-12-15,265,1639617390,291.117831208041,1574739.1482395972,196,0.0022685185190000003,316,5409.284418288506,33.290930524868024,6.125664046739884,2.307671816305
364,2021-12-16,276,1639703566,147.614223709207,1577994.856662621,147,0.001701388889,226,10689.991906004918,84.498544827601,4.638171273646196,2.3150125021830004
365,2021-12-17,277,1639789961,324.28402062335897,1579869.4349503056,176,0.002037037037,263,4871.8695170776,27.792344544753245,3.0525523158092294,2.316892223619
366,2021-12-18,318,1639876098,209.61886990277802,1581047.2913083206,165,0.001909722222,250,7542.485521659467,35.228985128364556,2.4309120040247776,2.320736561533
367,2021-12-19,346,1639963161,14.161984020579,1596100.8524899392,200,0.002314814815,299,112703.19541178811,389.55039471733244,2.257942889712544,2.371770170398
368,2021-12-20,299,1640049168,269.05474351286,1597782.5566311092,202,0.002337962963,297,5938.503576521187,38.93305533978503,3.0,2.376463835755
369,2021-12-21,253,1640135696,210.77826986007,1599370.890544306,134,0.001550925926,190,7587.930632536687,62.64782803711762,3.01,2.381477896575
370,2021-12-22,257,1640221651,640.432681250718,1600999.8831433044,132,0.001527777778,185,2499.8722426480003,19.288079913728186,2.3,2.379764565542
371,2021-12-23,319,1640308166,310.618077414914,1602519.5444598445,196,0.0022685185190000003,294,5159.131618470645,26.88804819836308,3.415121441575522,2.382283225728
372,2021-12-24,316,1640395145,81.005987538909,1614829.3277977651,168,0.001944444444,259,19934.69096370335,79.98657800311318,1.859469779985824,2.376895833981
373,2021-12-25,282,1640481275,427.495515645962,1617952.5394245978,149,0.0017245370370000002,197,3784.724003431498,33.32932435197095,1.347079825956348,2.376182785557
374,2021-12-26,339,1640567997,642.687131987581,1619536.0374511022,171,0.001979166667,256,2519.944708465701,15.081261500580109,2.012977654436511,2.376134839817
375,2021-12-27,341,1640653762,677.78127068016,1622115.9864717985,191,0.002210648148,268,2393.273548034145,13.86419464364421,2.2249788680711506,2.37427625304
376,2021-12-28,294,1640740471,300.512349651529,1623675.5836048976,180,0.002083333333,287,5403.024486307128,34.68945501241803,2.5727332004320527,2.378090422975
377,2021-12-29,261,1640827285,58.123475780839,1625583.339960992,153,0.001770833333,235,27967.758605669642,128.68134138619675,3.076584939467116,2.393765584276
