,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
1936,2020-01-27,1498.0,4854.0,129952.0,193965.0,593.0,71755.0,164732.0,129.0,24061.0,239493.0,239224.0,238617.0,236317.0,140655.0,7363.0,170918.0,31785.0,200723.0,86159.0,947.0,17696.0,82.0,58178.0,414.0,0.0,119927.0,3112.0,6.0,1614335460.0,2521.0,594.68266561,23461550.734835923,0.32283632,59267946.04575725,183585123.59957007,131842.6254012705,24476153.24425603,0.00011038,0.1913111283236968,0.0007016830850074601,0.1,0.00036677588551995696,165.484126,0.6069558685314613,1840330.0,4.156985,0.011389,6749.886653989425,1840330.0,6749.886653989425,0.805329408637,59.29674308,74.53071580195936,4.1201703331045525e-07,0.00366775885519957,-42.24000882493772,-0.3379729643047188,0.0036464270725775298,4.2529511493462207e-07,2.1814108771477802e-05,0.0033090086060966898,0.0036464270725775298,67446170.64438666,1008565.484125994,3699.174985451756,0.003021599895,16116654386.074808,4804264232.593311,115469071.91205901,6396699363.584344,9926532365.792896,991262147.548903,11334168593.376947,14274977985.66896,15685967712.84965,330823754.249137,2800625687.7044053,16116654386.074808,39.585564,14864512576.223322,16156359795.640732,16159146954.314947,13013456397.899492,16116043510.682547,16158954552.934208,10953238983.88325,15847035037.991293,16159171959.036098,16159171955.828276,16159171840.347935,16159154977.350012,16159029899.764505,16157708021.564709,15171370095.54344,15943187493.856064,16134141074.000605,13437064511.076118,16154242013.31841,16087367226.791597,15712485911.454863,9977784466.254425,12636344186.802145,0.0,14498202956.908728,4590602794.690403,10418012000.024008,15845216656.721746,14273381630.943644,16159171959.120617,865.0,0.01001157,1831.0,272513651.188106,999514.3573079426,728665.93914374,2672.5709507767633,143.839813,0.5275697478610002,42.94124326833506,0.048892516723999684,0.0353220911629767
1937,2020-01-28,1511.0,4855.0,129943.0,193972.0,595.0,71738.0,164733.0,129.0,24060.0,239530.0,239261.0,238654.0,236346.0,140648.0,7361.0,170925.0,31781.0,200735.0,86150.0,947.0,18148.0,86.0,59138.0,432.0,0.0,120659.0,3229.0,6.0,1614335460.0,2495.0,626.76232465,24602374.787037186,0.33860208,62135924.25302099,183507214.38843003,60025245.58925448,24609967.916464474,0.00010921,0.20700860969696705,0.0007959490107091588,0.1,0.000384500437867933,170.782103,0.6566579338350643,1821350.0,4.113915,0.011271,7003.0987251075985,1821350.0,7003.0987251075985,0.8055453505869999,125.63436644,78.69570490407631,4.1355746875494425e-07,0.0038450043786793296,-36.299751285579305,5.0752930516939845,0.0036796062216292,4.13347905093903e-07,2.1653109027998897e-05,0.00333808273284903,0.0036796062216292,67450008.61541452,998170.7821029943,3837.9710278557836,0.003021883763,16117694013.866993,4806437294.87909,120136045.501073,6398529719.096843,9929692512.638065,982923321.3229189,11340357417.41856,14274816395.95138,15686728722.772528,314053833.22227997,2764991098.764535,16117694013.866993,39.594446000000005,14866015948.763714,16157357130.7484,16160144941.122084,13017749775.263344,16117032172.99781,16159952500.97469,10955921545.257986,15848088354.166388,16160169959.036098,16160169955.828276,16160169840.214617,16160152969.916134,16160027915.36788,16158705604.469763,15172452024.404398,15944221912.806654,16135139889.00396,13438310825.71728,16155436774.32005,16090953653.426493,15725610973.921076,10087821935.166592,12683324575.562397,0.0,14530671497.936422,4590602794.690403,10420694561.398748,15846351330.939548,14275130846.283648,16160169959.120617,825.0,0.00954861,1735.0,128628578.44808,494577.44735616515,382977.70130886,1472.550938469111,317.651813,1.2213726118804276,42.69431177002145,0.0489517042960428,0.03633907931811508
1938,2020-01-29,1647.0,4852.0,129970.0,194028.0,595.0,71761.0,164774.0,130.0,24069.0,239602.0,239333.0,238726.0,236415.0,140680.0,7357.0,170966.0,31794.0,200800.0,86185.0,957.0,17674.0,82.0,58139.0,415.0,0.0,119909.0,3095.0,6.0,1614335460.0,2575.0,667.90291262,23396072.809765674,0.32209463,59103404.32562528,183497021.46624604,7246772.71957923,22627827.376487136,0.00011806,0.2253597946725833,0.0008241672089303413,0.1,0.000365711732266948,203.049175,0.7425746552462467,1879750.0,4.245315,0.011631,6874.466287287955,1879750.0,6874.466287287955,0.80547687898,103.36571968,75.48447766960697,3.9273388360159287e-07,0.0036571173226694798,-38.61611716552329,4.905404573063084,0.00384062788974329,4.1308674635565204e-07,2.19118633449988e-05,0.0034822886364826,0.00384062788974329,67453776.18883152,1030203.0491749948,3767.5734170047904,0.003022321323,16118635454.286621,4807064521.920718,130824775.594282,6397408326.15343,9929949663.1459,980695079.6667839,11344291830.647041,14272757200.61686,15687321827.046873,292247847.77120095,2757068283.546042,16118635454.286621,39.584983,14866423483.743826,16158386086.770443,16161174927.018593,13017472903.640621,16118050060.934978,16160982431.026693,10966089005.250208,15849001138.077246,16161199959.036098,16161199955.828276,16161199839.996183,16161182968.318306,16161057849.493923,16159735091.551004,15172787087.374605,15945166975.968374,16136172884.95939,13446959735.339943,16156258588.855421,16089242686.007746,15713645158.556713,9970085223.514114,12639091803.340096,0.0,14496165226.43942,4590602794.690403,10410312757.283699,15847231495.558208,14277071687.18718,16161199959.120617,901.0,0.01042824,1962.0,156349706.743876,571789.2209273223,210383.82917269,769.398346076981,259.842841,0.9502757549927512,42.54866388655674,0.049079073833797456,0.03641717214403314
1939,2020-01-30,1670.0,4840.0,129983.0,194080.0,595.0,71773.0,164801.0,130.0,24059.0,239645.0,239376.0,238770.0,236467.0,140696.0,7344.0,170996.0,31791.0,200842.0,86201.0,955.0,18090.0,86.0,59055.0,430.0,0.0,120600.0,3193.0,6.0,1614335461.0,2581.0,726.07090275,24443086.151866756,0.33670015,61778476.48594255,183482176.5262297,117424.0419947507,10801462.658361103,0.00012207,0.2481009772234241,0.0009483405538893403,0.1,0.00038223974951752203,228.74910099999997,0.8743699906859834,1884130.0,4.25517,0.011658,7201.8937925844875,1884130.0,7201.8937925844875,0.805948833304,45.16034197,77.8680387193388,4.0198015203528795e-07,0.0038223974951752202,-37.50169989781435,11.42178395106292,0.00366929254314649,3.9404136739272104e-07,2.10061841813242e-05,0.0033328487442714104,0.00366929254314649,67457723.30637553,1032628.7491009943,3947.1175440095626,0.003021369734,16119499760.566013,4172072037.007083,202627309.327845,6394700232.699446,9927739986.267323,916619144.7308221,11345103268.167967,14271842040.32576,15687973846.117405,273351840.56816804,2765371019.920327,16119499760.566013,39.565699,14867442147.224207,16159417430.918772,16162207341.526512,13025932313.414295,16119078273.342337,16162014686.373363,10975756771.528671,15849894874.900108,16162232359.036098,16162232355.829756,16162232240.59251,16162215370.237318,16162090149.660547,16160766764.152617,15173718267.09331,15946155408.942911,16137207557.707209,13453842112.944103,16157471473.756926,16092690024.264555,15725921607.032143,10082683949.009089,12688066626.912125,0.0,14526804381.484774,4590602794.690403,10417039866.379053,15848353465.648174,14282954280.549248,16162232359.120617,922.0,0.0106713,1949.0,357885517.59666497,1367980.7060209794,1130082.33023756,4319.623868441824,233.62430600000002,0.8930049620664492,42.54034577298076,0.0490496581918057,0.037065904405414914
1940,2020-01-31,1596.0,4841.0,130032.0,194128.0,594.0,71809.0,164839.0,130.0,24074.0,239718.0,239449.0,238843.0,236541.0,140744.0,7349.0,171035.0,31813.0,200895.0,86239.0,952.0,18065.0,86.0,59042.0,429.0,0.0,120603.0,3190.0,6.0,1614335461.0,2484.0,643.41183575,24336908.769622013,0.33561191,61576910.906877644,183476538.2549514,3142392.489546745,13444194.032987595,0.00013512,0.24210002802690364,0.0009223265141543746,0.1,0.00038096918933519503,215.953225,0.8227152506257095,1813320.0,4.0949349999999995,0.011219,6908.190504052956,1813320.0,6908.190504052956,0.805874321712,181.56375594,77.79057277228699,4.071364698137984e-07,0.00380969189335195,-34.819490286551755,7.129485734223305,0.0038044692469759,4.0009473850988e-07,2.0647652083813396e-05,0.003449999849637,0.0038044692469759,67461509.43895602,993815.9532249935,3786.1325804850994,0.003022092055,16120604298.1505,4131407096.34745,183659463.489494,6388156693.744919,9926231658.958193,859079998.675853,11346162357.192333,14270946103.791437,15688768830.628536,267745352.34070802,2755972866.025838,16120604298.1505,39.522783000000004,14867176323.526175,16160411478.029676,16163200933.013565,13025528756.4801,16120063454.956345,16163008168.902658,10973389884.79661,15850710648.301594,16163225959.036098,16163225955.829756,16163225840.503716,16163208967.676708,16163083648.308996,16161760745.571558,15174024976.845179,15947047785.339796,16138197095.708878,13450592122.142607,16158453585.462217,16093545496.474075,15725700426.71429,10084985496.21748,12685709528.974161,0.0,14525290928.430704,4590602794.690403,10418080877.249966,15849038686.204325,14282326078.405079,16163225959.120617,892.0,0.01032407,1897.0,89022315.46840501,339147.5935674024,567432.46870719,2161.7428760584658,222.614679,0.8480933379274467,42.33599549335336,0.048891159057220905,0.036574289534697435
1941,2020-02-01,1522.0,4848.0,130055.0,194196.0,595.0,71842.0,164880.0,130.0,24084.0,239819.0,239550.0,238944.0,236637.0,140772.0,7354.0,171080.0,31826.0,200967.0,86275.0,955.0,18824.0,91.0,60490.0,451.0,0.0,121736.0,3385.0,6.0,1614335461.0,2530.0,527.30790514,25561401.616656836,0.35273601,64719882.29181472,183479657.2729439,5546113.66968312,16280665.806409245,0.00011953,0.1918901913357376,0.000768307830385243,0.1,0.000400389319035586,159.460749,0.638463807050145,1846900.0,4.17049,0.011426,7394.790333268237,1846900.0,7394.790333268237,0.805885267239,192.03436496,81.69875377551453,4.267684747111584e-07,0.00400389319035586,-32.23215183859477,18.620656124965926,0.0037821521919681796,4.0419334026028297e-07,2.0992868230528896e-05,0.00341151927352636,0.0037821521919681796,67465562.01732847,1012159.460748994,4052.578372447155,0.00302194619,16121559024.00895,4127941779.5676103,171720783.186566,6384136739.268258,9925693291.03661,901769691.606344,11348677965.15292,14273432324.514967,15691006749.975664,336983454.756944,2750737090.14984,16121559024.00895,39.495439000000005,14867983803.597921,16161422564.74553,16164212919.6768,13026521227.394289,16121078796.381641,16164020028.833582,10955603571.40656,15851544575.56832,16164237959.036098,16164237955.829756,16164237840.330936,16164220959.55067,16164095548.913336,16162772436.556557,15174628645.421785,15947937101.57375,16139215382.646786,13452112390.918625,16159746962.299133,16098158252.862597,15745561751.007782,10185087833.286526,12739772329.306017,0.0,14574286734.591526,4540602796.486403,10396218759.256943,15849872613.471052,14281909743.583055,16164237959.120617,831.0,0.00961806,1762.0,84173673.614859,337022.3985937707,625116.98272502,2502.9016303085095,181.41543049999999,0.7263680068044268,42.20568961379562,0.04889648379692211,0.03606923091348031
1942,2020-02-02,1849.0,4848.0,130063.0,194226.0,594.0,71874.0,164906.0,131.0,24097.0,239845.0,239576.0,238970.0,236664.0,140786.0,7351.0,171109.0,31846.0,200999.0,86297.0,946.0,19034.0,95.0,61066.0,456.0,0.0,122197.0,3446.0,6.0,1614335461.0,2514.0,553.47414479,26098912.213700797,0.36049836,66149893.077467,183495683.08901483,6239224.4517458,23915069.32967808,0.00014179,0.203182835221418,0.0008314457357798423,0.1,0.000409210618049392,197.290533,0.8073338094422394,1835220.0,4.143845,0.011353,7509.915104566053,1835220.0,7509.915104566053,0.806221285195,102.57835223,83.10101149354752,4.3815575399510696e-07,0.00409210618049392,-31.1160003698774,17.333197556506605,0.00397884038015475,4.2409813634586204e-07,2.16756702169475e-05,0.0035868051831725797,0.00397884038015475,67469677.84663738,1005797.2905329943,4115.829308914104,0.003020531901,16122388031.364864,4122996651.291982,207739217.433651,6377867792.900387,9926709584.912233,907970062.1309211,11351451637.684483,14274197154.17723,15691785158.174685,366825133.2206,2758872440.6986103,16122388031.364864,39.454202,14868999816.630503,16162426574.966518,16165218519.035532,13032763437.7259,16122099204.647419,16165025559.866589,10979923427.667341,15852442266.798141,16165243559.036098,16165243555.829756,16165243440.412035,16165226561.53682,16165101118.977295,16163777329.898394,15175067543.339033,15948915551.290005,16140223137.083704,13448123846.944609,16160862706.092516,16100525320.467316,15751385719.285713,10292233569.229055,12760450284.755379,0.0,14590475027.808548,4540602796.486403,10404103036.517721,15850607215.590786,14283694359.73308,16165243559.120617,971.0,0.01123843,2031.0,157589230.15724498,644871.8627057408,546411.42799234,2235.9735815799636,343.876182,1.407177849686852,42.133127432144754,0.048813011606472716,0.03584171294865324
1943,2020-02-03,1770.0,4849.0,130073.0,194276.0,601.0,71882.0,164934.0,131.0,24107.0,239926.0,239657.0,239051.0,236739.0,140804.0,7364.0,171148.0,31852.0,201047.0,86312.0,941.0,19506.0,97.0,62106.0,468.0,0.0,122938.0,3579.0,6.0,1614335461.0,2523.0,594.57074911,27462403.61299431,0.37935993,69628908.52401964,183543129.70743948,6115983.6826237375,23365971.269309945,0.00013685,0.21033311782786607,0.0009059159001795154,0.1,0.00043070530667496003,205.285123,0.8841739185752189,1841790.0,4.1584449999999995,0.011393,7932.687267808745,1841790.0,7932.687267808745,0.806379719338,162.34323364,87.65833889625793,4.641314743404846e-07,0.0043070530667496,-24.833281046037783,25.24622352158194,0.0040992082242615295,4.3891619402394507e-07,2.17582238812288e-05,0.00369886374903836,0.0040992082242615295,67474025.40876627,1009405.2851229941,4347.562128882247,0.003021490161,16123406154.493362,4116756422.8645406,198559922.044448,6376147028.464485,9925625247.057186,904767508.901882,11353449972.697956,14275088076.990288,15692731438.34806,376294276.885688,2752587899.284225,16123406154.493362,39.441095000000004,14868546582.87235,16163434092.168957,16166227710.34459,13036138362.64258,16123097589.33716,16166034595.786757,10964189167.708908,15853432957.62848,16166252759.036098,16166252755.829756,16166252640.0463,16166235750.507612,16166110296.180277,16164785933.70755,15176112257.699677,15949858274.14784,16141230463.302298,13440219952.933857,16162044479.557232,16103975443.221685,15763368381.108707,10319401622.268019,12776881814.293568,0.0,14621447220.61642,4540602796.486403,10386194711.27454,15851565097.957806,14282743772.124592,16166252759.120617,976.0,0.011296299999999999,2110.0,99580699.461121,428899.35700309125,1095301.1082164,4717.51999715768,260.72454500000003,1.122954451119144,42.17491598821087,0.0489701816236204,0.036596420359809735
1944,2020-02-04,2128.0,4848.0,130142.0,194425.0,594.0,71918.0,165040.0,131.0,24109.0,240095.0,239826.0,239220.0,236906.0,140894.0,7364.0,171255.0,31856.0,201196.0,86361.0,933.0,19656.0,97.0,62424.0,466.0,0.0,123184.0,3608.0,6.0,1614335461.0,2531.0,614.97747926,27770722.7059935,0.38375537,70444625.70589353,183566487.496502,4721780.201326141,20380932.657336444,0.00014629,0.18333528260869228,0.0007988355009299556,0.1,0.000435723822257921,227.702421,0.9921536921550226,1847630.0,4.17122,0.011428,8050.564057184025,1847630.0,8050.564057184025,0.806352027004,47.02280518,88.12282048761429,4.75596542900509e-07,0.0043572382225792105,-24.33993047021224,25.047379384985266,0.00430707728117594,4.64134083706384e-07,2.27476491100591e-05,0.00389827955253443,0.00430707728117594,67478437.6688965,1012627.7024209928,4412.260130231316,0.003022724778,16124440801.729208,4115247981.0389147,214209032.25376898,6373468992.832571,9924643302.446371,909922810.885133,11354458548.716917,14275902278.342962,15693726807.437317,401858502.255199,2749153098.873429,16124440801.729208,39.422059999999995,14869163472.909405,16164443098.626503,16167240107.466465,13036507032.172104,16124086897.66908,16167046836.90186,10996363900.988813,15854282803.182085,16167265159.036098,16167265155.829756,16167265040.24823,16167248147.089592,16167122553.897446,16165797328.538942,15176800025.266539,15950752298.11464,16142234695.705395,13438484505.027287,16163094278.021149,16105619345.359816,15767635529.621222,10352040688.547924,12786816997.382729,0.0,14629053690.414055,4590602796.486403,10418833777.554445,15852659652.932116,14284549412.944149,16167265159.120617,1242.0,0.014375,2535.0,343817539.146042,1498094.9231602582,1255250.20116587,5469.424155420172,399.903141,1.7424732512946834,42.28654424349853,0.048976848546134384,0.03658908118306203
1945,2020-02-05,1912.0,4847.0,130169.0,194460.0,593.0,71935.0,165073.0,130.0,24117.0,240159.0,239890.0,239284.0,236966.0,140928.0,7367.0,171287.0,31870.0,201242.0,86384.0,941.0,19726.0,96.0,62565.0,467.0,0.0,123281.0,3629.0,6.0,1614335461.0,2543.0,605.35587888,27905453.39752235,0.38601425,70849558.42131867,183541301.66757762,38604.12350006741,18337211.599694334,0.00015186,0.212520290909087,0.0009312658223082851,0.1,0.000438200897582371,233.77232,1.0243924045391328,1856390.0,4.190930000000001,0.011482,8134.717642629377,1856390.0,8134.717642629377,0.805885857217,135.98444504,88.5596124087343,4.5512533502946213e-07,0.00438200897582371,-23.34532208058283,21.26523473882811,0.0043671679030373705,4.76680376617365e-07,2.31954813953942e-05,0.0039567765434086,0.0043671679030373705,67482896.07281911,1017433.7723199944,4458.4039226123905,0.0030235832399999997,16125425419.942963,4109371452.799692,195604935.953803,6368187183.4315,9920820896.213676,911937234.9784961,11355363061.324852,14276886173.963219,15694661773.312382,406182577.572062,2692517752.389985,16125425419.942963,39.386912,14869186862.52268,16165459480.48133,16168257286.685328,13029790088.707067,16125093099.520685,16168063976.777939,10979434669.579796,15855164665.01568,16168282359.036098,16168282355.829756,16168282239.872158,16168265341.802494,16168139698.530087,16166814631.601473,15177322946.950705,15951724647.845095,16143249237.221235,13443015586.595552,16164126650.13374,16106906188.704502,15769933586.927841,10333498445.138908,12784765794.743757,0.0,14633946011.101,4590602796.486403,10421876173.830175,15853508928.151035,14284131169.653246,16168282359.120617,1100.0,0.01273148,2321.0,118898028.03899299,521012.22607460635,652878.3531988001,2860.918803838144,332.824476,1.4584398412058228,42.314427484646394,0.04829997769064887,0.03617906408690125
1946,2020-02-06,1936.0,4844.0,130188.0,194482.0,586.0,71971.0,165093.0,131.0,24147.0,240222.0,239953.0,239347.0,237021.0,140944.0,7377.0,171309.0,31897.0,201266.0,86420.0,931.0,20380.0,100.0,63895.0,479.0,0.0,124184.0,3793.0,6.0,1614335462.0,2557.0,715.03715291,29535705.989960913,0.40854416,74991759.57856393,183558513.66916522,20992.52052866192,20572903.893157214,0.00018484,0.2821045442404023,0.0013083750940134503,0.1,0.000463790860773404,337.961244,1.567433362628104,1866610.0,4.21356,0.011544,8657.166586282434,1866610.0,8657.166586282434,0.805870696408,59.63294678,92.60687004679714,4.762064957455005e-07,0.00463790860773404,-15.919142967245353,31.81934488487607,0.00437811330042318,4.5472072139639597e-07,2.1343626687530603e-05,0.00397964883320637,0.00437811330042318,67487641.29317647,1023137.9612439931,4745.220357352972,0.003023078867,16126334850.170982,4107193067.2965703,237551170.543923,6368324278.901928,9918779359.45101,990873609.874633,11356226938.511423,14027784301.586945,15695519988.629808,490496098.178083,2698561480.280525,16126334850.170982,39.385269,14868039684.898499,16166482086.915071,16169280074.258156,13030369209.012419,16126120010.859327,16169086761.487747,11010860538.430738,15856213970.660192,16169305159.036098,16169305155.829756,16169305039.641474,16169288132.57523,16169162492.927795,16167836860.77385,15177632483.57208,15952719946.753439,16144276321.100693,13439276795.232775,16165345190.020176,16110804052.722683,15784860228.749361,10432062212.164673,12828308984.816164,0.0,14669903351.862686,4590602796.686403,10432062212.164673,15854182512.415852,14285154360.078308,16169305159.120617,1198.0,0.01386574,2302.0,271147176.720271,1257555.8248737277,628341.93090654,2914.192449951667,271.45,1.2589602915694051,42.27124780857413,0.04848764194496834,0.03674824642255662
1947,2020-02-07,1912.0,4843.0,130184.0,194492.0,588.0,71976.0,165079.0,133.0,24154.0,240253.0,239984.0,239378.0,237051.0,140935.0,7373.0,171295.0,31907.0,201282.0,86434.0,947.0,20622.0,102.0,64396.0,481.0,0.0,124533.0,3859.0,6.0,1614335462.0,2467.0,592.62140251,30203122.375860337,0.41775267,76715601.73453951,183638808.24621424,5061944.544215683,23853856.522726264,0.00015854,0.2239525391304316,0.001062482597271757,0.1,0.00047442310830553204,231.790878,1.0996694881762834,1800910.0,4.065005,0.011137000000000001,8543.933199785155,1800910.0,8543.933199785155,0.805200743161,36.48377053,92.71403269046064,4.840914110204043e-07,0.00474423108305532,-14.894135777017706,38.790602356392895,0.00463790860773404,4.762064957455e-07,2.17896001533707e-05,0.0042305036763436105,0.00463790860773404,67492324.00007872,987031.7908779948,4682.706902247141,0.003022905905,16127182368.21873,4100671603.6134295,292437295.950581,6366283987.248215,9911545108.842089,1031113344.7080259,11357041129.301727,14027078991.365757,15696279821.719593,500595995.58414006,2647715110.785315,16127182368.21873,39.370248,14869041230.432512,16167469334.57907,16170266864.969513,13020331102.620152,16127106182.917469,16170073406.96643,11003884348.387428,15857177489.736162,16170291959.036098,16170291955.829756,16170291839.77866,16170274929.397606,16170149155.844372,16168823572.527155,15178206118.229889,15953723266.37905,16145273921.269133,13449556749.696983,16166407644.83418,16112846856.864092,15790842447.992718,10430208685.17146,12819070371.75053,0.0,14685168860.753132,4540602796.686403,10387737492.00438,15855080704.86428,14286179444.002123,16170291959.120617,1035.0,0.01197917,2175.0,443218771.662866,2102732.273116568,1188098.51581662,5636.613908469101,548.7,2.603159595272454,42.2835321221376,0.04841425629892583,0.03610582931501116
1948,2020-02-08,1617.0,4845.0,130205.0,194566.0,588.0,72006.0,165112.0,132.0,24166.0,240360.0,240091.0,239485.0,237155.0,140965.0,7380.0,171334.0,31921.0,201354.0,86460.0,945.0,20115.0,98.0,63382.0,474.0,0.0,123836.0,3723.0,6.0,1614335462.0,2558.0,575.10203284,28844658.36070384,0.3992016,73293690.20204677,183600694.1761409,9062990.764361136,9601966.833022192,0.00012665,0.21172817159090546,0.0009596213333877972,0.1,0.00045323271163081106,186.32079099999999,0.844466773381276,1867340.0,4.2146550000000005,0.011547,8463.395717366786,1867340.0,8463.395717366786,0.805197518258,107.06847561,88.20529669212124,4.5728916797675523e-07,0.00453232711630811,-24.08255192232919,36.82470973087185,0.00474423108305532,4.84091411020404e-07,2.12876493003117e-05,0.004336691125877729,0.00474423108305532,67496962.3216509,1023386.3207909942,4638.321572179814,0.003022518455,16128046529.088253,4096403111.71658,206803619.549476,6364204882.060626,9909661679.212473,971030398.734543,11357872263.85146,14027926646.253786,15697109547.870914,496338335.411036,2644879653.053465,16128046529.088253,39.3549,14869211482.954096,16168490472.587494,16171290055.44423,13021102833.095,16128134670.579329,16171096389.121124,10989859318.55152,15858135295.74479,16171315159.036098,16171315155.829756,16171315039.648666,16171298117.53014,16171172205.04725,16169846158.675133,15179057704.7845,15954705005.168804,16146297340.614195,13447167850.024347,16167273567.362791,16111622502.252611,15780588110.044584,10346851828.684069,12803786498.618673,0.0,14655538809.23895,4540602796.686403,10390343394.175335,15856021515.602562,14286261336.103373,16171315159.120617,880.0,0.01018519,1880.0,151037128.969837,684549.6751993175,655028.64693976,2968.804098483685,247.117739,1.1200184293904498,42.17910479140039,0.04851613607054419,0.03677070775777937
1949,2020-02-09,1936.0,4851.0,130247.0,194601.0,587.0,72038.0,165161.0,132.0,24190.0,240373.0,240104.0,239498.0,237172.0,141010.0,7389.0,171385.0,31949.0,201391.0,86510.0,944.0,20580.0,101.0,64320.0,482.0,0.0,124499.0,3841.0,6.0,1614335462.0,2542.0,616.25649095,29982167.571807336,0.41510693,76217492.61761178,183609299.66297567,6152.502112956507,19100590.688710634,0.00015095,0.2286897485493193,0.0010777764929535264,0.1,0.000471283255935319,236.4652,1.114420893713964,1855660.0,4.18801,0.011474,8745.414867089341,1855660.0,8745.414867089341,0.8049480170990001,123.51774085,91.41820867208652,4.6426893221651497e-07,0.00471283255935319,-22.404646328829852,39.80500231597113,0.00453232711630811,4.57289167976755e-07,2.02360080664518e-05,0.00414605489947079,0.00453232711630811,67501755.44421816,1017036.4651999938,4793.122567244008,0.003024460235,16129166221.014402,4095469044.393491,107835402.130064,6361814724.84187,9909915017.803677,965546882.451294,11358944261.075684,13994337719.365192,15691446584.151463,488775874.96393204,2637132800.142589,16129166221.014402,39.337646,14869004449.4329,16169506941.705603,16172306859.849707,13017886542.35617,16129128474.467323,16172113322.7371,10992861070.888067,15859054367.665285,16172331959.036098,16172331955.829756,16172331839.845797,16172314924.042343,16172189174.447037,16170862866.919207,15179275953.416872,15955678542.144669,16147314235.78912,13443060656.628971,16168424417.50534,16114576765.392672,15791066089.70136,10414613735.91987,12819526024.651184,0.0,14679776967.457525,4540602796.686403,10393056889.269232,15856563400.717327,14284692573.389751,16172331959.120617,1034.0,0.01196759,2136.0,130931248.000073,617057.0486114912,472994.49516838,2229.1438572243665,233.69610099999997,1.1013705937866916,42.14508261949498,0.04815819961980118,0.03712203871285897
