,time,AdrActCnt,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
736,2021-05-26,2,1622074567,666474059.0980574,0,0.0,3761.7369798862874,238.26568574873798,5.5270330355552515e-05,2.16631279953244,88.57179661668172,-5.663234097775754,307653658.9,8,9.2592593e-05,8,81785.0,177171.89230976062,10223.125,22146.486538720077,8630.5,18696.362616364724,0.667182729035,0.0369062176281336,0.07353180198271576
737,2021-05-27,2,1622160936,637784068.5563996,0,0.0,4093.534234126351,228.18041927490174,5.383049809817398e-05,2.07305861674704,79.66151089872946,-11.461590206269687,307653658.9,8,9.2592593e-05,8,75156.0,155802.7934002405,9394.5,19475.349175030067,7698.0,15958.40523171871,0.667324810882,0.03706887862651345,0.07380745137512916
738,2021-05-28,2,1622247364,654817498.9892075,0,0.0,3293.936390792291,234.23952053608605,5.9792709624990686e-05,2.1284242200482,81.96533178161586,-7.701297722535124,307653658.9,8,9.2592593e-05,8,93400.0,198794.82215250187,11675.0,24849.352769062734,12055.5,25659.218184791072,0.667523722867,0.037111892521860715,0.07398067433516374
739,2021-05-29,2,1622333767,640720678.3011944,0,0.0,4196.497966226539,229.2612642686809,6.004886408590278e-05,2.08260379737416,77.41376943878093,-10.612386012920362,307653658.9,8,9.2592593e-05,8,73312.0,152679.8495930944,9164.0,19084.9811991368,8818.0,18364.400285245345,0.667667585937,0.037155460988261065,0.07401850964481235
740,2021-05-30,2,1622420199,700679194.1132166,0,0.0,3817.942925751728,250.73839982047176,6.388092315640186e-05,2.27749345357523,92.05015740860011,-5.364777942864171,307653658.9,8,9.2592593e-05,8,80581.0,183522.69998254557,10072.625,22940.337497818204,9175.0,20896.00243655273,0.667832011091,0.03771764334027314,0.07569306817457808
741,2021-05-31,2,1622506560,741105117.9779679,0,0.0,5151.51552887594,265.216112353083,6.45591571791297e-05,2.4088942111975897,101.92346325598835,-1.9024490481454044,307653658.9,8,9.2592593e-05,8,59721.0,143861.57118693128,7465.125,17982.69639836641,7562.5,18217.262472181774,0.667934893014,0.03792024982764968,0.07633473590905814
742,2021-06-01,2,1622593208,822886448.0282596,0,0.0,7930.4443702634435,294.56939076449584,7.295734805249186e-05,2.67471692347313,122.4421849471215,8.5165784398536,307653658.9,8,9.2592593e-05,8,38794.0,103762.9683292166,4849.25,12970.371041152077,4593.0,12284.974829512088,0.6679658238989999,0.038664433443746274,0.07872156256126438
743,2021-06-02,2,1622679636,844007418.86176,0,0.0,8171.194892565935,302.23336528286933,7.288545099446812e-05,2.74336870193407,130.90406973656204,9.631754458358515,307653658.9,8,9.2592593e-05,8,37651.0,103290.57499651969,4706.375,12911.321874564956,4152.5,11391.838534781224,0.6678282568689999,0.038697481897483774,0.07879916460670255
744,2021-06-03,2,1622765831,888413720.4971324,0,0.0,7665.852512894625,318.21393118317735,7.374096580186258e-05,2.88770731241621,140.72869777788034,14.370833347637053,307653658.9,8,9.2592593e-05,8,40133.0,115892.35756919977,5016.625,14486.544696149966,4514.0,13035.110808246774,0.6678730539959999,0.03885423425958198,0.07928556687799146
745,2021-06-04,2,1622852415,837068067.9986758,0,0.0,6713.224642140176,299.8425932412653,7.376600755783238e-05,2.7208129784367596,122.55759352447836,-7.632280302509148,307653658.9,8,9.2592593e-05,8,45828.0,124689.41717579983,5728.5,15586.177146974978,4625.5,12585.120431759231,0.667920782991,0.03914028120985591,0.07485083510466277
746,2021-06-05,2,1622938543,803190823.9931893,0,0.0,7791.264438929267,287.7138088528297,7.372860805100917e-05,2.6106981040464703,111.41296181940703,-10.788467821070236,307653658.9,8,9.2592593e-05,8,39487.0,103088.63603448297,4935.875,12886.079504310368,2874.5,7504.451700081577,0.667969058055,0.03928114618281875,0.07518170863672889
747,2021-06-06,2,1623024931,771724131.3346627,0,0.0,9425.086051712518,276.50623794113125,7.022329411919298e-05,2.50841850571166,100.50596800195713,-12.557315569855662,307653658.9,8,9.2592593e-05,8,32642.0,81879.79686344,4080.25,10234.97460793,2739.5,6871.812496397093,0.668012759794,0.039413512537249985,0.07541843725865302
748,2021-06-07,2,1623111389,758937899.0368168,0,0.0,7090.9179915642935,272.0134726544917,7.314647229127526e-05,2.46685803039158,98.27845101269405,-17.974855701725012,307653658.9,8,9.2592593e-05,8,43387.0,107029.56936459949,5423.375,13378.696170574935,4630.0,11421.552680713015,0.6680737407039999,0.0394375389089251,0.07480740656528648
749,2021-06-08,2,1623197809,794205969.3444779,0,0.0,4118.081850671949,284.66643594207807,7.711694952302103e-05,2.58149365810932,107.85507142351774,-12.266505477045374,307653658.9,8,9.2592593e-05,8,74708.0,192858.22821003105,9338.5,24107.278526253882,8684.5,22418.981673850387,0.668261546044,0.03956113896861791,0.0753410014668945
750,2021-06-09,2,1623284197,757040720.2316611,0,0.0,4048.767011462487,271.3705579210821,6.58414405009034e-05,2.46069142469627,97.318121958568,-29.87106569147245,307653658.9,8,9.2592593e-05,8,75987.0,186980.55928839548,9498.375,23372.56991104944,8695.5,21396.94228344641,0.668447758684,0.03974634911426951,0.06754094454696623
751,2021-06-10,2,1623370833,727105667.9997671,0,0.0,6053.433659957106,260.7257336406708,6.417721557329669e-05,2.36339028308487,88.60999305801407,-37.18392375464539,307653658.9,8,9.2592593e-05,8,50823.0,120114.58435722234,6352.875,15014.323044652794,5499.5,12997.464861825241,0.668557547724,0.03987159382248737,0.06592599957292589
752,2021-06-11,2,1623457189,741540220.4577459,0,0.0,7024.858063705903,266.03101256405046,6.481869006142867e-05,2.41030847190014,92.75434888881814,-37.83694347068642,307653658.9,8,9.2592593e-05,8,43795.0,105559.45952686665,5474.375,13194.932440858329,3480.0,8387.873482212486,0.668578499856,0.03989036405813741,0.06570395023554443
753,2021-06-12,2,1623543624,735915489.0629963,0,0.0,6425.9176410384935,264.08153750315046,6.70614346353884e-05,2.39202579840664,91.64957887496384,-29.027077174494433,307653658.9,8,9.2592593e-05,8,47877.0,114523.0191503147,5984.625,14315.377393789338,4034.5,9650.628083671589,0.6686493002489999,0.03988972896852186,0.061370510025281766
754,2021-06-13,3,1623629996,850915707.7481604,0,0.0,372.313341939654,302.9222842411145,7.105442926237066e-05,2.7658234613252004,123.37396313465263,-16.713644109430465,307653658.9,13,0.000150462963,13,826329.933,2285482.715486681,63563.84099999999,175806.36272974467,4509.0,12471.097987115327,0.6712891613709999,0.041266989245963566,0.06769386985005857
755,2021-06-14,3,1623716378,762872627.3317485,0,0.0,4511.653155011536,271.7086195316923,6.12930657315886e-05,2.4796475038176404,110.32952792861052,-33.37803381654424,307653658.9,10,0.000115740741,10,68190.8933,169089.37835444004,6819.08933,16908.937835444005,6085.3769999999995,15089.589887839276,0.671466256269,0.042110406929115336,0.06628959441135954
756,2021-06-15,2,1623807930,731553167.5402868,0,0.0,9166.452906474393,260.74744495594024,5.907010458923617e-05,2.3778464724129,105.52528343772595,-33.870233306175535,307653658.9,8,9.2592593e-05,8,33563.0,79807.66115359416,4195.375,9975.95764419927,3372.5,8019.287228212506,0.671452325019,0.04224476369362512,0.06638423279706546
757,2021-06-16,2,1623895505,786901120.489188,0,0.0,7924.928747327477,280.70703617228776,6.684211603286877e-05,2.5577499169121296,125.50475672268671,-22.02007847041952,307653658.9,8,9.2592593e-05,8,38821.0,99294.4095244458,4852.625,12411.801190555727,4486.0,11474.066127267815,0.6715350251559999,0.042562157374677466,0.06651718281253782
758,2021-06-17,2,1623982190,781251262.0751272,0,0.0,7127.221862113701,278.747398264322,6.679316657023956e-05,2.53938557034703,123.54339571759968,-10.517591005209402,307653658.9,8,9.2592593e-05,8,43166.0,109615.11752959987,5395.75,13701.889691199987,2817.5,7154.7188444527565,0.671631555782,0.04256597247508323,0.06132103934575106
759,2021-06-18,2,1624068634,815911655.9867985,0,0.0,5425.416338659048,291.1220351065032,7.425723322992285e-05,2.6520460016762004,130.89840595212772,-6.225056962423644,307653658.9,8,9.2592593e-05,8,56706.0,150386.92057105058,7088.25,18798.365071381322,5476.5,14523.929928179707,0.671794365482,0.0426696725191569,0.061921603237786726
760,2021-06-19,2,1624155075,794921668.9697005,0,0.0,7136.811239213139,283.52553468969813,7.266907664891518e-05,2.5838199740965297,121.69264693841619,-12.017745176354008,307653658.9,8,9.2592593e-05,8,43108.0,111383.31144335322,5388.5,13922.913930419152,3738.0,9658.319063172828,0.671901141394,0.04272669025331555,0.061600350049356385
761,2021-06-20,2,1624241487,791824026.5874316,0,0.0,5381.759418185635,282.25611687721215,7.229650487745649e-05,2.57375137165135,119.43052650598783,-0.4278070732562765,307653658.9,8,9.2592593e-05,8,57166.0,147131.0709118211,7145.75,18391.383863977637,7774.5,20009.630038903422,0.672047058722,0.04272411652424513,0.05702675467798736
762,2021-06-21,2,1624392676,763294258.9621168,0,0.0,9534.326853229204,319.7084728049441,7.822814040737611e-05,2.4810179787597404,112.15432979693293,0.6898369862437501,307653658.9,5,5.787036999999999e-05,5,32268.0,80057.4881386193,6453.6,16011.497627723857,8362.0,20746.272338388942,0.6721082021520001,0.04282823029795719,0.0567404050862273
763,2021-06-22,2,1624414399,760615801.8151822,0,0.0,29203.005116279066,318.7702080849412,7.631874721126259e-05,2.4723118994739903,112.44390737184445,-1.1591511786041089,307653658.9,2,2.3148148e-05,2,10535.0,26045.805860958488,5267.5,13022.902930479244,5267.5,13022.902930479244,0.672071105243,0.04283054182719232,0.05667468406246015
764,2021-06-23,2,1624500762,746758457.5608414,0,0.0,5737.452144642125,313.1543243206541,7.221761363686844e-05,2.42726987298262,107.67664288406587,2.762907661919225,307653658.9,8,9.2592593e-05,8,53622.0,130155.06512907408,6702.75,16269.383141134256,4717.0,11449.431990859019,0.6721727130060001,0.0428603239494996,0.05576524460864691
765,2021-06-24,2,1624587169,738021949.0595223,0,0.0,6582.93910131593,309.53960443064864,6.9213610628422e-05,2.39887265341905,101.60589849550017,5.805875403487726,307653658.9,8,9.2592593e-05,8,46735.0,112111.31345753929,5841.875,14013.914182192415,4403.0,10562.236293004076,0.672214571763,0.04287407280067634,0.05526216838822034
766,2021-06-25,2,1624673582,726238707.5316546,0,0.0,2351.588795212034,304.34161485754674,7.450477596072084e-05,2.36057230760162,93.68883131365587,8.96728801635238,307653658.9,8,9.2592593e-05,8,130828.0,308828.95385890483,16353.5,38603.61923236309,13442.0,31730.81295878098,0.6724824249079999,0.04289746322149316,0.05464907390900222
767,2021-06-26,2,1624760104,658755145.6722785,0,0.0,3483.160778253289,275.9482856775414,6.714260774674532e-05,2.14122317942723,73.23705199859864,3.2881155472174237,307653658.9,8,9.2592593e-05,8,88326.0,189125.67854608953,11040.75,23640.709818261184,8770.5,18779.59789516652,0.672561822631,0.043545851584506336,0.0570527340123656
768,2021-06-27,2,1624846467,640607970.7395232,0,0.0,2922.519795763275,268.2928779146169,6.034335510562444e-05,2.08223745178258,66.64578925537046,-2.169998247086952,307653658.9,8,9.2592593e-05,8,105270.0,219197.13654915214,13158.75,27399.642068644025,12870.0,26798.3960044418,0.672855175229,0.04360419829177272,0.05708430089572135
769,2021-06-28,2,1624932951,738433539.3126333,0,0.0,3815.6227074289973,309.20252980494666,6.982189101806656e-05,2.4002104897853798,90.8630474085667,15.250461600601765,307653658.9,8,9.2592593e-05,8,80630.0,193528.9717913952,10078.75,24191.1214739244,7491.0,17979.976778982276,0.673067712925,0.04483304708318457,0.06257877944099356
770,2021-06-29,2,1625019241,714707744.2241261,0,0.0,7176.7672599608095,299.38180990364583,6.464925438438932e-05,2.3230919690002296,83.66322530762044,2.002135960189878,307653658.9,8,9.2592593e-05,8,42868.0,99586.30652710186,5358.5,12448.288315887732,4520.0,10500.37569988104,0.673158594341,0.04491132310321202,0.06082464368308981
771,2021-06-30,2,1625105555,754229891.9897476,0,0.0,9934.245823242596,316.06904367819635,6.991366019734286e-05,2.45155508530748,92.59685712388416,1.7709733333902171,307653658.9,4,4.6296296e-05,4,30969.0,75922.20943688737,7742.25,18980.55235922184,5908.0,14483.787443996593,0.6732188894140001,0.04507129361977792,0.060754715484561815
772,2021-07-01,2,1625191965,732845853.9903672,0,0.0,6672.891419585728,307.1957976750522,7.109513530683244e-05,2.38204823115259,89.34815876472368,-10.94204361411482,307653658.9,8,9.2592593e-05,8,46105.0,109824.33369729016,5763.125,13728.04171216127,4321.5,10294.021430925915,0.673341173024,0.04513331333847926,0.05767800172505898
773,2021-07-02,2,1625278337,716880955.0184029,0,0.0,6994.513104467432,300.59440891640634,6.897432198633277e-05,2.33015579135829,85.68136447767463,-15.06224483367713,307653658.9,8,9.2592593e-05,8,43985.0,102491.9024828944,5498.125,12811.487810361801,4129.5,9622.378340414056,0.673424266461,0.04517152532723403,0.05749900137147495
774,2021-07-03,2,1625364874,724231758.5215193,0,0.0,9127.292814548908,303.8160484159274,6.805925866775587e-05,2.3540489039232404,90.13448203248012,-18.48034966003691,307653658.9,8,9.2592593e-05,8,33707.0,79347.92640454066,4213.375,9918.49080056758,2581.5,6076.977245477844,0.673137508942,0.045049782232672315,0.05658361813605407
775,2021-07-04,2,1625451199,737598549.8498579,0,0.0,8458.065071204706,309.58364820496763,6.781092381984619e-05,2.39749643312257,93.89530977353084,-11.883085970133498,307653658.9,8,9.2592593e-05,8,36374.0,87206.53525840036,4546.75,10900.816907300044,3279.5,7862.589552425468,0.6732364481199999,0.045058807528076436,0.0558625269139853
776,2021-07-05,2,1625537639,780740818.9887272,0,0.0,5125.254617088977,327.84881825447553,7.483324023443427e-05,2.53772642191296,114.07229984955971,-2.7951022762994717,307653658.9,8,9.2592593e-05,8,60027.0,152332.10392816924,7503.375,19041.512991021158,6164.0,15642.545664671487,0.672275360614,0.04515574169216264,0.0564859214249608
777,2021-07-06,2,1625623976,825851616.759089,0,0.0,6747.826615927885,347.0312379555941,7.866476328703645e-05,2.6843549324649,118.85074019934505,7.013838653822452,307653658.9,8,9.2592593e-05,8,45593.0,122387.79443587217,5699.125,15298.474304484023,5171.0,13880.799355775998,0.6723562632760001,0.0453123586201318,0.05692124020467405
778,2021-07-07,2,1625710411,841438299.4569424,0,0.0,9622.596612661078,353.699339745458,8.060381805274612e-05,2.7350180149505197,122.1174746464048,10.870507392611211,307653658.9,8,9.2592593e-05,8,31972.0,87443.99597399801,3996.5,10930.499496749751,2761.0,7551.384739278386,0.672411526717,0.04532603258101898,0.056881451036343116
779,2021-07-08,2,1625796387,885983419.309821,0,0.0,3705.554458295694,372.24995756528335,8.774642645447286e-05,2.8798078413161403,132.60383767607806,11.555875113995226,307653658.9,8,9.2592593e-05,8,83025.0,239096.04602527246,10378.125,29887.005753159065,8356.5,24065.114225958325,0.672597463072,0.045463707915173096,0.05704917819022112
780,2021-07-09,2,1625882799,893872878.8616465,0,0.0,5779.704281420251,375.77421680639367,8.566893687766741e-05,2.9054518059614303,137.38244981565686,18.074610119798262,307653658.9,8,9.2592593e-05,8,53230.0,154657.19963132692,6653.75,19332.149953915865,5802.0,16857.431378188216,0.672696551769,0.0454635279609577,0.056215052112112716
781,2021-07-10,2,1625969658,892106632.1406046,0,0.0,6125.26447727318,375.10274659792196,8.627281115244207e-05,2.8997107829963302,136.86534132942145,22.69284526343296,307653658.9,8,9.2592593e-05,8,50227.0,145643.7734975567,6278.375,18205.471687194586,3583.5,10391.113590867348,0.672835152428,0.045459476610885965,0.05556790300397229
782,2021-07-11,2,1626055966,895048110.1837058,0,0.0,17245.160252242153,376.57701072548815,8.492131193231042e-05,2.90927178758057,140.17966042005824,20.70122233305175,307653658.9,8,9.2592593e-05,8,17840.0,51901.40869043736,2230.0,6487.67608630467,1409.0,4099.163948701023,0.672875164954,0.04545947636465101,0.05551780890410897
783,2021-07-12,2,1626142406,901127701.5702454,0,0.0,8377.683165863355,379.49335676121126,8.839632074926031e-05,2.9290329417572405,160.83801690474155,22.44988928247795,307653658.9,8,9.2592593e-05,8,36723.0,107562.87672015111,4590.375,13445.359590018888,2848.5,8343.350334595496,0.672968191639,0.04545987840805582,0.055455830373029084
784,2021-07-13,2,1626228256,898556573.3362471,0,0.0,10398.974443129964,378.97360056265836,8.947606997648502e-05,2.92067572525869,158.2404653126267,5.598776136611957,307653658.9,8,9.2592593e-05,8,29585.0,86408.19133177833,3698.125,10801.023916472293,2806.5,8196.876422938514,0.672994727972,0.0454627968018812,0.048912050376140236
785,2021-07-14,2,1626314694,904539330.1299392,0,0.0,9124.856415351762,381.38058904894586,8.964255815789166e-05,2.94012212747306,158.27725016448474,18.57016462809645,307653658.9,8,9.2592593e-05,8,33716.0,99129.15764988169,4214.5,12391.144706235213,3940.5,11585.551243307595,0.673073950173,0.04546195001755986,0.04418833474457787
786,2021-07-15,2,1626401083,887093417.1717668,0,0.0,9506.339304143621,373.8614362439672,9.093742824557951e-05,2.8834157875564506,147.7174961662383,21.261646662600892,307653658.9,8,9.2592593e-05,8,32363.0,93315.98513268941,4045.375,11664.498141586175,3981.5,11480.319958156004,0.6731420592280001,0.045495168615895434,0.04353987051163707
787,2021-07-16,2,1626487462,903656787.3596911,0,0.0,10154.591507409976,380.68335561690316,9.337741208732626e-05,2.9372535031459397,148.96834695932318,14.837400002419693,307653658.9,8,9.2592593e-05,8,30297.0,88989.96938481255,3787.125,11123.746173101568,3296.0,9681.18754636902,0.673187525939,0.04550712770461746,0.041771029746774734
