,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
399,2021-10-09,102.0,351.0,5954.0,6511.0,92.0,3970.0,6360.0,34.0,1362.0,8516.0,7163.0,6600.0,6400.0,1765.0,41.0,4366.0,122.0,6109.0,431.0,10.0,4732.0,146.0,6199.0,523.0,13.0,6436.0,2092.0,45.0,1633831984.0,2121480347.4756474,0.9722455037469999,2121903853.59369,2182477414.8266807,0.0,0.0,0.9878575577509999,360.130351874114,76.960089586795,0.0002571493996853445,14.1460256906246,-22.56646789945621,13.7097541137799,0.00025419724475981697,0.00384987133445289,11.842674505838803,13.7097541137799,9.2943084e-05,150000000.0,149417807.85542256,39443978.50978318,149970061.83027622,150000000.0,141293767.6630377,150000000.0,150000000.0,150000000.0,55288034.16391921,145937390.97685257,150000000.0,99.98004122020001,149395326.6614733,149999671.44891018,149999995.87421256,148178633.66266835,149986238.70537198,149999985.26003122,145614080.56470937,149841124.97587916,149999999.89385617,149999996.7955593,149999989.9143248,149999843.17274377,149991003.20421952,149888957.0062376,146485587.27914113,148527736.34847295,149490673.93519425,136479608.5405516,149999993.0543405,149999919.88945624,149994105.9473816,148731205.39612713,149567129.78264636,138789925.17809817,149916578.6985342,146830905.85489902,148289724.0947968,149727153.55354264,148061522.97727358,150000000.0,230.0,0.002662037037,299.0,416515.8510506039,5892043.929514211,1876.9905361945166,26551.956346066883,1401.4278015096015,19824.63368371037,5.892628984139,0.0986491803395481,0.0899666467182543
400,2021-10-10,108.0,344.0,5958.0,6514.0,92.0,3970.0,6363.0,34.0,1355.0,8520.0,7167.0,6604.0,6403.0,1761.0,41.0,4368.0,122.0,6112.0,425.0,10.0,4690.0,139.0,6188.0,501.0,12.0,6435.0,2052.0,45.0,1633918637.0,2016693565.230567,0.935404305131,2017096711.48056,2156390237.2658625,0.0,0.0,0.9880564992799998,603.206662799035,73.38199282289581,0.00024583175170807633,13.4473114098704,-13.038425056619337,14.1460256906246,0.000257149399685344,0.00395154506817037,12.208523227223301,14.1460256906246,9.315047699999999e-05,150000000.0,149415941.09890872,39002419.818857886,149970020.30831996,150000000.0,141207649.39082596,150000000.0,150000000.0,150000000.0,55303452.68849939,145937899.22136733,150000000.0,99.9800135389,149394040.5048535,149999672.7686586,149999995.8642125,148208474.89199138,149986205.21882725,149999985.2500312,145650161.40147135,149840598.45804778,149999999.89385617,149999996.7955593,149999989.90432483,149999843.17274377,149990990.18098405,149888741.9698914,146521668.11590305,148557577.57779598,149490176.29507974,136524890.67983449,149999992.75580624,149999909.70546627,149993774.47108415,148709119.05409595,149555003.41454476,138115424.98424536,149913764.6198224,146866986.6916609,148319565.32411975,149729155.5564773,148091364.20659655,150000000.0,199.0,0.002303240741,237.0,248670.99329434012,3343956.285430785,1445.906974334981,19443.561353585967,995.5723995018573,13387.772087173376,5.891295865319001,0.0987236464971421,0.08530519252764499
401,2021-10-11,169.0,350.0,5971.0,6529.0,91.0,3973.0,6377.0,34.0,1348.0,8531.0,7181.0,6618.0,6418.0,1758.0,41.0,4371.0,124.0,6125.0,429.0,10.0,4961.0,160.0,6226.0,563.0,13.0,6459.0,2191.0,45.0,1634005031.0,2311566985.6960874,1.035363981608,2312029078.619925,2233059213.658572,0.0,0.0,0.9876583225910001,59.163164020642995,83.01116865582209,0.00026904775829478906,15.4135271907995,-2.0998692581374008,13.4473114098704,0.000245831751708077,0.00391821232187708,11.6260843863267,13.4473114098704,9.3449346e-05,150000000.0,149428209.68776146,40110938.2665424,149970020.29982385,150000000.0,141251209.3534362,150000000.0,150000000.0,150000000.0,55624283.67735596,145948691.78000706,150000000.0,99.9800135332,149400728.1400661,149999672.34786317,149999995.87507224,148148748.38871154,149986164.91002062,149999985.15916896,145618302.58657986,149839587.45692453,149999999.89471588,149999996.79641894,149999989.91474304,149999842.7519483,149990949.87217748,149888239.26030284,146489809.30101162,148530235.5363547,149494264.2112506,136166675.45088917,149999993.39773008,149999926.96473294,149995605.3671718,148826072.90204027,149598961.97189966,138423875.75530005,149923138.8615255,146835127.87676948,148272338.82083994,149730223.2240496,148049082.18427676,150000000.0,654.0,0.007569444444000001,782.0,2535361.360113558,39078861.26261273,3964.944059066676,61113.77306442312,1825.411450253039,28136.029022871964,5.910283631474,0.0992205369994114,0.08905005639732015
402,2021-10-12,182.0,348.0,5974.0,6531.0,91.0,3978.0,6380.0,34.0,1347.0,8539.0,7185.0,6621.0,6419.0,1756.0,41.0,4374.0,124.0,6128.0,428.0,10.0,4964.0,161.0,6229.0,557.0,12.0,6460.0,2188.0,47.0,1634090370.0,2304056880.8731008,1.031777285395,2304525172.5511646,2233549047.0397553,0.0,0.0,0.987653833524,43.093147163679,81.32490466124983,0.00027339048323082844,15.3635011503411,1.9002487882658088,15.4135271907995,0.00026904775829479,0.00437938165291568,13.342083924684902,15.4135271907995,9.3370486e-05,150000000.0,149427705.33414176,41712859.916405015,149969519.2083184,150000000.0,141250174.4078251,150000000.0,150000000.0,150000000.0,55696266.791738264,145945812.66271636,150000000.0,99.97967947219999,149399425.94019908,149999672.48731175,149999995.8561238,148148075.02863544,149986176.8506802,149999985.30249217,145566112.06946352,149839054.58990172,149999999.89471585,149999996.78823218,149999989.85806623,149999842.89139682,149990938.47211584,149887549.8200672,146437618.7838953,148532106.63009053,149494488.16690096,136241462.96355426,149999993.34105328,149999927.10805613,149995598.42795724,148837005.86271152,149595612.69438934,137831997.27098244,149922449.21154794,146927029.12065494,148272441.70076385,149729991.42823935,148046240.09557247,150000000.0,580.0,0.006712962963,730.0,3480831.869398172,53477764.429642774,5563.616898191597,85476.63461542377,1774.086784971184,27256.18436170973,5.930170503662,0.09919449520915996,0.0886890287961626
403,2021-10-13,234.0,352.0,5989.0,6545.0,89.0,3986.0,6394.0,34.0,1353.0,8557.0,7200.0,6635.0,6433.0,1765.0,41.0,4384.0,124.0,6143.0,434.0,10.0,5140.0,171.0,6260.0,608.0,13.0,6480.0,2401.0,47.0,1634178019.0,2662909688.5634427,1.120749262711,2663450915.84691,2376491338.8426685,0.0,0.0,0.9874927639929999,59.240104763349,93.03029566607609,0.0003096195680197545,17.7563394389794,11.268094164386785,15.3635011503411,0.000273390483230829,0.00440056027000914,13.3291806039674,15.3635011503411,9.3660794e-05,150000000.0,149415524.46617025,53944269.791869625,149969519.2083184,150000000.0,141272688.79423153,150000000.0,150000000.0,150000000.0,55069752.05412635,145947246.5438681,150000000.0,99.97967947219999,149397901.93973368,149999674.11689052,149999995.84620154,148123914.59899017,149986132.73267406,149999985.29215848,145720940.00150093,149838988.53125343,149999999.89379364,149999996.77989587,149999989.84773254,149999844.82694674,149990919.02239946,149887875.66983458,146592446.7159327,148530434.32416868,149495099.1049797,136694720.84810695,149999993.70691264,149999937.8798422,149996582.11348686,148886111.68179455,149623247.78736985,138855037.48867083,149935104.44314697,147045935.70399234,148273281.27111858,149728546.6248489,148058400.78189757,150000000.0,1002.0,0.011597222221999999,1245.0,2532068.4458479187,44960266.80720468,2626.309071844419,46633.63535134043,1505.3914616810996,26730.241782150955,5.949338695549001,0.09936423226098967,0.09200152316595796
404,2021-10-14,142.0,353.0,6000.0,6553.0,92.0,3996.0,6402.0,34.0,1357.0,8566.0,7209.0,6644.0,6441.0,1769.0,41.0,4393.0,127.0,6154.0,433.0,10.0,5183.0,177.0,6273.0,606.0,14.0,6490.0,2439.0,48.0,1634263390.0,2721526595.314389,1.138084720615,2722079736.5764647,2391807646.01163,0.0,0.0,0.9876268212200001,60.29179925368,94.99875060311588,0.0003162412269953755,18.147198243843103,-0.7716396216947454,17.7563394389794,0.000309619568019755,0.00493565781639146,15.300749099529998,17.7563394389794,9.360478300000001e-05,150000000.0,149420023.2973824,52297254.283579975,149969519.19218355,150000000.0,141252090.62936524,150000000.0,150000000.0,150000000.0,55051500.125521734,145914763.93889853,150000000.0,99.9796794615,149400574.43395922,149999675.9762995,149999995.83616826,148144023.18298143,149986144.03598022,149999985.2819363,145587994.81809548,149838849.55913636,149999999.89376038,149999996.7798626,149999989.83751038,149999846.87382504,149990916.9817479,149887729.84828532,146459501.5325273,148550134.56200472,149495543.43844017,136608404.5996421,149999993.80803686,149999940.6582356,149996768.4194815,148914120.30422708,149622171.488478,139331729.1882234,149936834.57069987,146988743.62468463,148255860.25402653,149727976.1481272,148026239.38341737,150000000.0,349.0,0.004039351852,431.0,2487900.5413135937,45148424.33418234,8469.47349419562,153697.2145201424,1518.067951633329,27548.680065914836,5.972892188306,0.09935903770822177,0.08861786340040625
405,2021-10-15,128.0,350.0,6003.0,6557.0,88.0,3991.0,6405.0,32.0,1348.0,8567.0,7213.0,6647.0,6444.0,1760.0,39.0,4391.0,123.0,6158.0,429.0,8.0,5212.0,171.0,6281.0,607.0,12.0,6494.0,2462.0,47.0,1634350115.0,2764039925.6298904,1.148944636193,2764601707.88673,2406209682.1724625,0.0,0.0,0.987738549641,48.547788117702,94.61381955261808,0.0002999487819335544,18.430678052578198,3.216930120014345,18.147198243843103,0.000316241226995375,0.00479255138497008,15.6456574260939,18.147198243843103,9.405447e-05,150000000.0,149420118.04790372,41694491.44599085,149969519.17584166,150000000.0,141242704.0322489,150000000.0,150000000.0,150000000.0,57409357.340044744,143913805.6425458,150000000.0,99.97967945059999,149405312.97394165,149999675.20651585,149999995.83850518,148160782.44613907,149986069.29468346,149999985.24009708,145618713.6991724,149838647.91166762,149999999.893804,149999996.7721996,149999989.7956712,149999847.33148584,149990876.84896836,149887564.3327185,146490220.41360414,148566677.87388873,149499181.51585746,136701271.68003163,149999993.82124707,149999943.29817185,149996907.73261312,148914935.49157426,149626905.56622368,139425750.43943736,149938363.28986883,147105435.89576146,148322649.1182675,149730255.06317285,148113165.85380355,150000000.0,412.0,0.004768518519,506.0,3089739.1171835014,56945986.9352663,6711.541489225165,123698.26042443025,1571.9914560640564,28972.86842812025,5.994277655988999,0.0986515442378482,0.08854725344283683
406,2021-10-16,131.0,348.0,6011.0,6563.0,87.0,3997.0,6411.0,32.0,1351.0,8578.0,7219.0,6653.0,6450.0,1763.0,39.0,4397.0,122.0,6166.0,426.0,8.0,5128.0,159.0,6275.0,587.0,11.0,6497.0,2368.0,47.0,1634436745.0,2590690313.1490793,1.098580081324,2591216862.84771,2358696381.7191987,0.0,0.0,0.9877769728650001,611.754236365326,88.64840190129732,0.00028350884862653365,17.2747790856514,0.4778411631168228,18.430678052578198,0.000299948781933555,0.00477266969907371,15.8646721605515,18.430678052578198,9.413808e-05,150000000.0,149420726.12326384,41568533.75139925,149969519.16455662,150000000.0,141034362.44726133,150000000.0,150000000.0,150000000.0,56959350.773214966,143914034.8189297,150000000.0,99.979679443,149404198.03371313,149999676.54772446,149999995.83850437,148166545.92973652,149986054.88750684,149999985.24009627,145630029.66025785,149838639.03384358,149999999.89380318,149999996.77219877,149999989.79567036,149999848.67269444,149990862.44179174,149887565.5060576,146501536.3746896,148570322.56227612,149496997.98119518,136699356.48208404,149999993.6548504,149999936.47712377,149996395.06244648,148855140.59789813,149615581.6600892,138869206.49935055,149932924.18540668,147127858.58684698,148338470.76078334,149729928.62206784,148134660.7311905,150000000.0,218.0,0.002523148148,305.0,245196.5038954359,4235715.437367718,1125.1600830595444,19436.891870846823,331.3466971847812,5723.940994627327,5.9851752925940005,0.09866773689114787,0.08908948624448568
407,2021-10-17,136.0,354.0,6017.0,6571.0,88.0,4001.0,6418.0,32.0,1349.0,8585.0,7227.0,6661.0,6457.0,1764.0,40.0,4402.0,123.0,6172.0,429.0,8.0,5156.0,167.0,6285.0,595.0,12.0,6504.0,2393.0,47.0,1634522583.0,2645063698.6827817,1.114725428876,2645592108.064695,2373312781.3645935,0.0,0.0,0.987647939677,467.117906323208,90.82266962011042,0.0002869613242032885,17.637280720431303,15.410454246420514,17.2747790856514,0.000283508848626534,0.00450242987316641,14.837363987391301,17.2747790856514,9.427328100000001e-05,150000000.0,149422234.47888228,41421585.58119638,149970040.20119157,150000000.0,141007076.52881202,150000000.0,150000000.0,150000000.0,56964225.85404961,143911594.45326188,150000000.0,99.9800268008,149409363.6987911,149999675.80998862,149999995.83850437,148147190.95159075,149986038.2180016,149999985.2048856,145561341.57351923,149838196.43932667,149999999.89380318,149999996.77219877,149999989.7604597,149999847.95154622,149990858.22244844,149887493.61672133,146567052.347951,148552569.9798269,149498807.8835839,136696204.83960983,149999993.61963975,149999938.15394154,149996521.1438551,148878678.77987045,149620008.4179179,139428825.98025545,149934213.93006504,147096294.44010833,148309206.8681756,149730252.50334165,148099035.25095525,150000000.0,231.0,0.0026736111109999998,358.0,321118.0688419424,5663649.524568122,1308.189949052588,23072.913367087218,500.001486375,8818.66657582878,5.985523894679001,0.0986593859780316,0.08631216049652184
408,2021-10-18,243.0,356.0,6032.0,6584.0,87.0,4015.0,6431.0,33.0,1362.0,8601.0,7241.0,6675.0,6470.0,1774.0,40.0,4418.0,124.0,6187.0,439.0,8.0,5107.0,159.0,6292.0,592.0,12.0,6516.0,2335.0,47.0,1634609238.0,2509236174.7725744,1.079528303538,2509739148.52923,2324847936.1807847,0.0,0.0,0.9875117328640001,55.42024138664001,85.29398772274969,0.0002699643220338981,16.7315943235282,11.57409641440086,17.637280720431303,0.000286961324203288,0.0045973546227536894,15.185263534194501,17.637280720431303,9.4385641e-05,150000000.0,149418674.6473988,55610029.80397233,149969938.68325222,150000000.0,59729987.695244476,150000000.0,150000000.0,150000000.0,57075894.79848336,143908983.05472243,150000000.0,99.97995912219999,149399992.3550039,149999676.80666977,149999995.8293642,148126759.92966014,149986020.49987346,149999985.1957455,145636967.55440208,149838354.22634086,149999999.894663,149999996.7730586,149999989.75131962,149999848.9482275,149990870.5986832,149887318.9460809,146508474.26883385,148549859.11007458,149498587.86655453,136189541.49190047,149999993.55076757,149999934.13377082,149996148.62094638,148818647.93399468,149612091.14089164,139027591.42102864,149930109.42082763,147037716.3609912,148296553.7841757,149727391.34341517,148110453.19587058,150000000.0,580.0,0.006712962963,690.0,2706592.3252394907,45285604.78508206,4620.022843547975,77300.3479836779,1455.4475237533404,24351.957526624574,6.005790093049001,0.0987558228625249,0.08685108111474941
409,2021-10-19,268.0,362.0,6042.0,6597.0,104.0,4023.0,6443.0,32.0,1364.0,8611.0,7252.0,6687.0,6482.0,1777.0,39.0,4424.0,140.0,6197.0,444.0,8.0,5063.0,168.0,6297.0,588.0,9.0,6527.0,2274.0,46.0,1634695850.0,2421262493.0046973,1.0508479770149999,2421751901.615625,2304569218.940655,0.0,0.0,0.987894866188,53.205906250545,81.1372813720813,0.0002511243930415666,16.1450126774375,13.484697040159984,16.7315943235282,0.000269964322033898,0.00446644400548601,14.4146283103965,16.7315943235282,9.449547500000001e-05,150000000.0,149415111.43132874,56630222.43585956,149969686.7001156,150000000.0,60514650.33636151,150000000.0,150000000.0,150000000.0,57806524.20527934,143883455.10535166,150000000.0,99.9797911334,149399239.30707842,149999676.43268284,149999995.84044543,148184229.92826006,149986026.54792,149999985.18287298,145289915.49672222,149837941.7766878,149999999.8947627,149999996.77081427,149999989.7384471,149999848.37018347,149990851.86789754,149887095.3248626,146161422.21115395,148612907.86135453,149496798.76560915,136588658.11672562,149999993.47653657,149999930.5085335,149995829.41136047,148828780.7846802,149606202.08854568,137379193.55415377,149926035.6698032,146692634.02780426,148119923.19441792,149726262.09393024,147874297.8809401,150000000.0,568.0,0.006574074074000001,758.0,2819235.8813259057,45516599.044693425,5166.634743167148,83415.38342812264,1055.1080694560262,17034.733157434155,6.0300058771969995,0.09876911922292698,0.0865261460180324
410,2021-10-20,226.0,363.0,6006.0,6560.0,103.0,3971.0,6405.0,32.0,1353.0,8572.0,7215.0,6650.0,6444.0,1750.0,39.0,4376.0,144.0,6161.0,442.0,8.0,5016.0,171.0,6260.0,586.0,10.0,6490.0,2245.0,47.0,1634781973.0,2425771320.8483286,1.05208111143,2426261641.0191,2306154548.979175,0.0,0.0,0.987651973309,132.019558948864,80.93342293732087,0.0002448476797194625,16.175077606793998,33.03128540385089,16.1450126774375,0.000251124393041567,0.00416640742668355,13.8650876813753,16.1450126774375,9.5112615e-05,150000000.0,149412076.79241136,42976542.04210557,149969686.68820688,150000000.0,60513909.85908961,150000000.0,150000000.0,150000000.0,57350384.14308002,143882050.85535753,150000000.0,99.97979112549999,149408866.9747186,149999677.30000436,149999995.84238434,148147795.9963094,149985938.79098856,149999985.11877698,145212301.16415516,149840934.92033935,149999999.8947582,149999996.77275312,149999989.67435113,149999849.23750502,149990815.1822638,149888152.12710565,146083807.87858686,148632878.38417673,149502783.9310094,136572960.64270288,149999993.47847542,149999930.68991745,149995798.91243678,148842218.55109456,149611863.34188497,137987201.54013103,149926923.05724666,146695429.18620282,148099989.26251993,149730786.84885255,147837477.4223859,150000000.0,349.0,0.004039351852,464.0,1136195.2819286436,18378046.861669,5067.531659128839,81967.71786129459,580.4456053402116,9388.752712900445,6.043387182229,0.0985082260857237,0.08100050480848484
411,2021-10-21,213.0,368.0,6072.0,6629.0,107.0,4014.0,6473.0,32.0,1359.0,8642.0,7285.0,6719.0,6513.0,1759.0,39.0,4424.0,148.0,6229.0,445.0,8.0,5073.0,175.0,6328.0,589.0,10.0,6560.0,2264.0,47.0,1634868770.0,2426194070.899266,1.052057789058,2426687846.07558,2306610788.22402,0.0,0.0,0.9875898342370001,313.510600743297,81.22513734276286,0.0002593700683042089,16.177918973837198,46.46919003302827,16.175077606793998,0.000244847679719462,0.0038944310075780795,13.8451031243027,16.175077606793998,9.6369922e-05,150000000.0,149410103.42412186,41921283.838931896,149969478.44916812,150000000.0,60535133.98248139,150000000.0,150000000.0,150000000.0,57131981.154323876,143919720.53495604,150000000.0,99.9796522994,149408063.8788714,149999674.63449347,149999995.83066916,148138475.1356021,149985758.76631165,149999984.90972647,145124575.01371166,149838960.2847013,149999999.89445502,149999996.7624499,149999989.58551067,149999849.02845442,149990699.1689368,149886544.44637194,145996081.7281434,148623348.459776,149499892.096687,136567060.34732902,149999993.4831722,149999930.4808669,149995759.45417935,148831545.82556745,149608798.36993426,137981301.24475724,149926058.53851423,146606889.68023458,148025526.8972583,149729067.5098067,147776748.53474018,150000000.0,371.0,0.004293981481,463.0,478452.7210383558,7740369.353770457,1341.7206746043375,21706.248359271165,420.8922789663192,6809.161185830793,6.045229870967,0.09848090438080148,0.07854388092341916
412,2021-10-22,290.0,369.0,6154.0,6713.0,108.0,4060.0,6556.0,32.0,1365.0,8727.0,7370.0,6804.0,6597.0,1773.0,38.0,4484.0,148.0,6312.0,447.0,8.0,5127.0,174.0,6410.0,588.0,10.0,6643.0,2272.0,47.0,1634954592.0,2392474205.530925,1.041168814258,2392961118.3971553,2298341138.94567,0.0,0.0,0.9875723698019999,117.755311154436,79.6515363594163,0.0002625978616110937,15.9530741226477,14.244462599463544,16.177918973837198,0.00025937006830421003,0.00397964394971905,13.9096228747854,16.177918973837198,9.8384297e-05,150000000.0,149405143.74606696,42392267.7918104,149969478.4301454,150000000.0,60524686.13512525,150000000.0,150000000.0,150000000.0,57914985.20547204,143923384.60221526,150000000.0,99.9796522868,149401372.7505945,149999672.82113278,149999995.82042876,148135855.47025695,149985460.88660046,149999984.79948592,145153174.37809223,149835808.07085565,149999999.89421454,149999996.76220948,149999989.57527027,149999848.91821396,149990567.83570975,149884446.82670894,145924680.59688747,148610333.0953203,149494253.57821274,136379716.7810474,149999993.41041356,149999929.74946755,149995607.78974575,148813016.6560318,149602099.2099336,137819798.60168153,149923800.66544795,146603929.09667695,148008312.15983078,149727096.4265217,147778800.91008252,150000000.0,549.0,0.006354166666999999,692.0,1273827.8938711707,20321470.81042299,2138.376079331192,34113.67209566728,549.2226593321163,8761.78979416294,6.0534246334979995,0.098419186786608,0.06653612438371616
413,2021-10-23,140.0,372.0,6153.0,6713.0,107.0,4051.0,6555.0,32.0,1365.0,8726.0,7370.0,6803.0,6596.0,1771.0,38.0,4477.0,146.0,6310.0,450.0,8.0,5139.0,176.0,6410.0,594.0,11.0,6644.0,2294.0,46.0,1635041585.0,2434494208.3677917,1.0541571878759999,2434993097.1498,2309895644.7433343,0.0,0.0,0.987477578713,537.608531420554,81.02528693678596,0.00026503290473407407,16.233287314332,24.002219635965556,15.9530741226477,0.000262597861611094,0.00401280365829474,13.7105259003051,15.9530741226477,9.868113799999999e-05,150000000.0,149405440.34280932,42306969.432060756,149969267.54437664,150000000.0,60528784.32243158,150000000.0,150000000.0,150000000.0,57912194.61816011,143920520.20415613,150000000.0,99.9795116963,149405293.31464085,149999673.35737756,149999995.8304287,148121636.80688402,149985416.79835972,149999984.7337459,145170333.00691843,149836182.32091814,149999999.89421454,149999996.76079765,149999989.5095302,149999848.13374338,149990546.32596764,149884595.99054998,145941839.22571364,148587255.4609272,149498096.42633215,136404487.37897766,149999993.4829317,149999930.2037516,149995704.26078638,148824037.23051745,149607286.8955174,138449264.16961178,149925408.1183242,146553823.81703788,148010555.09972212,149727755.3276764,147781043.84997377,150000000.0,227.0,0.0026273148149999997,410.0,279013.42935099325,4529305.163211744,990.942214819524,16086.249685065834,69.31442162861293,1125.2009213240215,6.051991896402,0.09837361059559258,0.06527660289446671
414,2021-10-24,130.0,369.0,6141.0,6704.0,106.0,4039.0,6544.0,32.0,1358.0,8716.0,7360.0,6794.0,6586.0,1764.0,38.0,4465.0,145.0,6298.0,445.0,8.0,5120.0,176.0,6398.0,586.0,10.0,6635.0,2278.0,47.0,1635127375.0,2421276892.5502625,1.050045608131,2421764007.223155,2306341732.6545725,0.0,0.0,0.98750398019,673.865883341218,81.02757330166959,0.0002652587660715346,16.145093381487698,32.21428361540117,16.233287314332,0.000265032904734074,0.00390262697531129,13.9648413631713,16.233287314332,9.8600927e-05,150000000.0,149409459.22322714,41310415.85029929,149969828.9343157,150000000.0,60521756.30364169,150000000.0,150000000.0,150000000.0,57917136.55571227,143917920.57847023,150000000.0,99.97988595620001,149408576.90706056,149999672.5864165,149999995.83197019,148125597.0285659,149985426.7697528,149999984.5670902,145185161.9396234,149836351.41353655,149999999.8943442,149999996.7623391,149999989.44876635,149999847.36278227,149990552.515541,149884763.40255576,145956668.1584186,148591215.68260914,149499112.96749392,136455148.00460163,149999993.48447323,149999929.62950504,149995664.18653363,148834452.9658833,149606153.64399943,137869388.90202975,149925034.67360994,146632466.46627185,148029645.10140404,149729964.8671705,147800133.85165575,150000000.0,204.0,0.002361111111,269.0,222596.22234658553,3593836.796152023,1075.9295910108815,17370.983718776548,341.3562546252619,5511.228607279744,6.052715160191999,0.09837670289104042,0.06370802471277259
415,2021-10-25,148.0,370.0,6148.0,6713.0,105.0,4042.0,6552.0,32.0,1365.0,8726.0,7369.0,6802.0,6594.0,1768.0,38.0,4470.0,145.0,6305.0,448.0,8.0,5150.0,176.0,6409.0,597.0,10.0,6645.0,2310.0,46.0,1635214025.0,2466338846.419557,1.065465083663,2466835026.8043,2315265947.82659,0.0,0.0,0.987315445729,298.06111837137996,82.86723404690726,0.00026090957273268753,16.445566845362002,38.10638176412901,16.145093381487698,0.000265258766071535,0.0039604373332383,13.8826844202039,16.145093381487698,9.8895312e-05,150000000.0,149403919.7454814,55300837.02169686,149969828.92779505,150000000.0,60512226.113933004,150000000.0,150000000.0,150000000.0,57914366.68706941,143916435.9264406,150000000.0,99.9798859519,149402917.51708388,149999671.52057007,149999995.83816066,148097316.85933384,149985384.45668092,149999984.4861838,145220242.9524658,149836577.1013256,149999999.8943442,149999996.75666907,149999989.36785993,149999846.2969358,149990536.2140526,149884694.22069058,145991749.17126107,148579438.52654877,149496218.32561868,136692051.07405433,149999993.55202225,149999931.39465964,149995806.2136997,148821566.29142776,149608403.5046508,138100191.9714825,149926710.01184717,146596733.76258522,148016509.53515857,149728201.16927683,147788030.04192254,150000000.0,238.0,0.00275462963,353.0,503252.49002488854,8276272.464799176,2086.25196374928,34309.59612610653,397.4569,6536.404017100359,6.055277818812,0.09811633251890267,0.0633911127948775
416,2021-10-26,203.0,376.0,6178.0,6745.0,104.0,4068.0,6585.0,32.0,1375.0,8761.0,7405.0,6834.0,6627.0,1779.0,39.0,4497.0,144.0,6335.0,453.0,8.0,5237.0,184.0,6446.0,620.0,12.0,6678.0,2386.0,47.0,1635300864.0,2562349249.3839173,1.0942421620990002,2562864746.9358,2342136718.640307,0.0,0.0,0.9869598509890001,83.13904552460801,85.64004717410313,0.0002829050991855135,17.085764979572,21.969734470761587,16.445566845362002,0.00026090957273268797,0.0039022222680588103,14.168603644735201,16.445566845362002,9.9144383e-05,150000000.0,149173745.80167478,55491710.42369858,149969828.82812098,150000000.0,60392289.029753,150000000.0,150000000.0,150000000.0,57066689.04160723,143915541.98515096,150000000.0,99.97988588540001,149401465.11765242,149999670.3350799,149999995.8201651,148043977.6483628,149985350.94392383,149999984.53422308,145012027.38795525,149835797.90437222,149999999.89426357,149999996.73867354,149999989.41589928,149999845.1114456,149990514.603498,149884022.56329802,145921862.42803052,148529957.21954915,149493339.6847712,136312648.3088904,149999993.5937587,149999934.59494832,149996148.62557343,148837086.5628966,149616888.28560108,138926674.0223316,149929917.77876842,146541847.01935476,147981170.9145733,149726136.41155642,147754775.85976258,150000000.0,474.0,0.005486111111,568.0,1804206.4237507118,30826246.930838756,4008.208287518503,68483.30478971389,1581.2213716058411,27016.37673593388,6.068667761622,0.09814780055906276,0.05686209769776685
