,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
834,2021-09-22,38709.0,1186.0,135801.0,514958.0,519.0,49593.0,217824.0,202.0,8082.0,13322184.0,13322184.0,13322184.0,13322184.0,135801.0,1186.0,217824.0,8082.0,514958.0,49593.0,519.0,159699.0,1733.0,253899.0,13181.0,292.0,571458.0,67199.0,590.0,1632360456.0,19901.0,14452016644.388803,1.743206910437,18373610951.1313,10540120533.670424,0.0010593,0.0019463166080533384,0.001,0.00183736109511313,1190.025601,2186.5067414660207,0.0,0.0,0.950031110932,47.491059635453,183.44867310972148,4.216299785548448e-05,1.8373610951131298,502.1288264849636,60.2274744185449,1.5740883479712098,3.8840974686044895e-05,0.00057326124708943,1.34308567198159,1.5740883479712098,0.003742491347,8239207033.038781,4110990598.829136,889465161.234882,7865637670.693668,8141289726.654414,2430072407.5948577,8239207033.038781,8239207033.038781,8239207033.038781,1425619218.853154,3316503258.818837,8239207033.038781,78.65637670689999,9676911790.041016,9992900534.750828,9997330522.566841,9500311109.317184,9962602625.33774,9996254765.577616,8180504590.859974,9844496145.947956,10000000000.0,10000000000.0,10000000000.0,9997330522.566841,9996254765.577616,9992900534.750828,9676911790.041016,9844496145.947956,9962602625.33774,9500311109.317184,9997374789.660734,9996519325.05974,9994722893.416065,9716769977.279123,9881515323.503513,8916403470.330172,9975752009.586763,9552297445.708506,6175967608.405575,9997630356.46185,9992641584.336987,10000000000.0,4778363.0,55.305127314814996,1208650.0,210565948.133419,386885681.0559533,209.00190024,384.01196030569156,0.001,0.00183736109511313,3.001445012475,0.07716913485842909,0.1166470598814452
835,2021-09-23,47695.0,1197.0,136488.0,516484.0,521.0,49817.0,218926.0,191.0,8123.0,13338082.0,13338082.0,13338082.0,13338082.0,136488.0,1197.0,218926.0,8123.0,516484.0,49817.0,521.0,165059.0,1913.0,258100.0,14791.0,303.0,607788.0,71770.0,606.0,1632442590.0,19843.0,15821968907.535542,1.865393373142,20002824606.0731,10723113362.614307,0.00104741,0.0020951158520647025,0.001,0.00200028246060731,1175.762173,2351.8564524974377,0.0,0.0,0.949831696214,39.627875546908,189.66377065948072,4.458815389470341e-05,2.00028246060731,640.2646317134618,90.80860206686397,1.8373610951131298,4.21629978554846e-05,0.0005997154754630309,1.57256639323441,1.8373610951131298,0.0037611255160000003,8283865578.25021,4151015268.50304,1180154033.840605,7909867340.801359,8186780863.537285,2462327504.97485,8283865578.25021,8283865578.25021,8283865578.25021,1716445221.432955,3352996874.9242787,8283865578.25021,79.098673408,9676010455.837198,9992881295.455051,9997327061.349337,9498316962.139284,9962416694.46402,9996249717.329945,8061981463.681746,9843794646.912886,10000000000.0,10000000000.0,10000000000.0,9997327061.349337,9996249717.329945,9992881295.455051,9676010455.837198,9843794646.912886,9962416694.46402,9498316962.139284,9997388873.272669,9996530360.699049,9994946410.761265,9724402547.312387,9888975062.442095,8962445870.95031,9977832848.769281,9557830309.545076,6119396062.385628,9997627418.654732,9992568812.89727,10000000000.0,4779908.0,55.323009259259,1216753.0,252347617.983279,504766514.22798675,261.42888673,522.931616822114,0.001,0.00200028246060731,3.030920777355,0.0773618689540056,0.11555730373770773
836,2021-09-24,47289.0,1197.0,137128.0,517718.0,524.0,50034.0,219852.0,193.0,8164.0,13353141.0,13353141.0,13353141.0,13353141.0,137128.0,1197.0,219852.0,8164.0,517718.0,50034.0,524.0,160188.0,1698.0,250102.0,12993.0,290.0,573974.0,67009.0,591.0,1632529413.0,19852.0,14252027825.836172,1.6734681468950001,17877979120.9085,10683190566.893251,0.00104681,0.0018714847323558223,0.001,0.00178779791209085,1206.854207,2157.6114314726583,0.0,0.0,0.949761977846,38.105287433993,161.93677841860358,4.176775132840751e-05,1.7877979120908503,506.542602903401,68.04765150125708,2.00028246060731,4.45881538947034e-05,0.0006355156762554919,1.70559094875454,2.00028246060731,0.003778669573,8346513366.079933,4208799664.145874,1065120443.224849,7971833801.48837,8250514888.792526,2501554504.650553,8346513366.079933,8346513366.079933,8346513366.079933,1681311749.315985,3396080977.430717,8346513366.079933,79.7183380149,9674228798.2424,9992863067.720268,9997323476.462688,9497619778.4647,9962241641.490074,9996245177.862585,8081239136.740755,9843056173.391216,10000000000.0,10000000000.0,10000000000.0,9997323476.462688,9996245177.862585,9992863067.720268,9674228798.2424,9843056173.391216,9962241641.490074,9497619778.4647,9997367756.314352,9996477914.69482,9994642238.098991,9711462076.132763,9878715363.030716,8885894624.391304,9975080850.781752,9546704808.270096,6080223734.508872,9997624609.443918,9992500741.207321,10000000000.0,4875914.0,56.434189814815,1246530.0,262430772.037144,469173186.316396,280.75172733,501.9273519364736,0.001,0.00178779791209085,3.052897004203,0.07771658851303408,0.11811452406447745
837,2021-09-25,61620.0,1205.0,137700.0,518919.0,517.0,50259.0,220737.0,193.0,8203.0,13366252.0,13366252.0,13366252.0,13366252.0,137700.0,1205.0,220737.0,8203.0,518919.0,50259.0,517.0,159744.0,1669.0,250333.0,12737.0,291.0,574507.0,66328.0,585.0,1632615834.0,19792.0,13883643586.416822,1.61372283585,17316663121.3588,10730878151.22868,0.00103485,0.0017920148831138153,0.001,0.00173166631213588,1175.280048,2035.1928664470402,0.0,0.0,0.9488435833759999,103.18006917544201,154.45769780348812,4.0520780174021054e-05,1.73166631213588,445.9415901874843,72.94421112657537,1.7877979120908503,4.1767751328407396e-05,0.000609637424168809,1.52728247348241,1.7877979120908503,0.003792932,8393618551.416363,4252413844.714483,748734618.2441701,8017505156.228625,8297454047.6678295,2520866955.118229,8393618551.416363,8393618551.416363,8393618551.416363,1669777205.7001882,3428699500.068643,8393618551.416363,80.1750515623,9672860246.582,9992846721.955357,9997320890.172228,9488435833.76278,9962099357.74156,9996241405.450499,8087385523.621217,9842471923.318087,10000000000.0,10000000000.0,10000000000.0,9997320890.172228,9996241405.450499,9992846721.955357,9672860246.582,9842471923.318087,9962099357.74156,9488435833.76278,9997364785.591202,9996470534.162441,9994569514.889437,9707912508.293577,9876451959.803068,8894619626.298374,9974434930.491837,9539861802.829264,6087695881.64408,9997622264.10425,9992439163.950392,10000000000.0,4777008.0,55.289444444444,1220514.0,96917942.38862701,167829535.8759114,127.87645579,221.4393506068762,0.001,0.00173166631213588,3.066751842808,0.07710653603255166,0.11757629806272656
838,2021-09-26,49620.0,1222.0,138208.0,518093.0,522.0,50449.0,218343.0,197.0,8240.0,13379477.0,13379477.0,13379477.0,13379477.0,138208.0,1222.0,218343.0,8240.0,518093.0,50449.0,522.0,159510.0,1685.0,248104.0,12824.0,292.0,574828.0,66762.0,591.0,1632704531.0,19791.0,14049703025.54645,1.61271925964,17421727794.5773,10802703378.434559,0.0010645,0.001854542923732753,0.001,0.00174217277945773,1065.439722,1856.1800818214112,0.0,0.0,0.94863842877,78.00426151057201,152.76652968458592,4.039231404216337e-05,1.74217277945773,437.32395893883086,64.45783808172703,1.73166631213588,4.05207801740211e-05,0.000590508892710417,1.48183471823755,1.73166631213588,0.0037914644429999996,8442020199.466413,4297003933.282628,627193438.492453,8064471670.783176,8345857586.729646,2506649573.071255,8442020199.466413,8442020199.466413,8442020199.466413,1576517960.921433,3460688968.166739,8442020199.466413,80.6447167078,9672320451.825045,9992966333.142622,9997317049.568907,9486384287.70482,9962113715.426786,9996233489.314621,8130170701.089273,9842187153.658443,10000000000.0,10000000000.0,10000000000.0,9997317049.568907,9996233489.314621,9992966333.142622,9672320451.825045,9842187153.658443,9962113715.426786,9486384287.70482,9997361779.961472,9996463694.896328,9994627005.9026,9707279589.519232,9876453126.48188,8898192758.881727,9974597704.925655,9537841976.738966,6081879197.827268,9997619842.42626,9992520077.42894,10000000000.0,4263202.0,49.342615740740996,1100101.0,128198124.132548,223343282.24126825,175.76627812,306.21522528726075,0.001,0.00174217277945773,3.083989325294,0.07695638989013638,0.11737270644584055
839,2021-09-27,44015.0,1229.0,138544.0,519423.0,529.0,50562.0,219013.0,196.0,8269.0,13393453.0,13393453.0,13393453.0,13393453.0,138544.0,1229.0,219013.0,8269.0,519423.0,50562.0,529.0,158970.0,1672.0,248165.0,12636.0,278.0,575589.0,66036.0,592.0,1632791430.0,19777.0,13698844533.500671,1.5671026399099999,16932504428.144,10804974732.934887,0.0010454000000000001,0.0017701240129181733,0.001,0.0016932504428144,1222.881908,2070.6453322307184,0.0,0.0,0.9487558434029999,110.180382315962,146.60804769682395,3.984420077539685e-05,1.6932504428144,431.4695013041288,63.42033531110675,1.74217277945773,4.03923140421633e-05,0.0005714673241033491,1.48824360676013,1.74217277945773,0.0037997319929999997,8469228998.091302,4308736313.989781,711603951.751579,8090264846.310289,8373041417.665132,2494331274.278084,8469228998.091302,8469228998.091302,8469228998.091302,1592042863.998996,3463298877.904565,8469228998.091302,80.90264846310001,9671401595.606663,9992948760.100931,9997314277.923016,9487558434.03065,9962031245.510117,9996228750.28499,8127500439.15975,9841893886.112787,10000000000.0,10000000000.0,10000000000.0,9997314277.923016,9996228750.28499,9992948760.100931,9671401595.606663,9841893886.112787,9962031245.510117,9487558434.03065,9997358739.732485,9996455549.212809,9994560114.16898,9705233295.909748,9874907803.848673,8816337017.85285,9974031362.648315,9534842378.025251,6088928976.624573,9997617328.448685,9992482248.637123,10000000000.0,4941875.0,57.197627314814994,1260558.0,90760258.675843,153679848.19282067,106.81381808,180.8625447626568,0.001,0.0016932504428144,3.095982449772,0.07697530354654489,0.11745039100643027
840,2021-09-28,302333.0,1235.0,139047.0,520932.0,533.0,50809.0,220193.0,196.0,8316.0,13412271.0,13412271.0,13412271.0,13412271.0,139047.0,1235.0,220193.0,8316.0,520932.0,50809.0,533.0,156671.0,1584.0,246726.0,11867.0,269.0,558244.0,63842.0,580.0,1632919968.0,19782.0,12739464428.791283,1.474144221557,15701376683.8843,10651180837.177458,0.00104244,0.001636774311034835,0.001,0.00157013766838843,1480.370273,2324.3851287997636,0.0,0.0,0.9484501183700002,34.98870331595,130.55262448647804,3.8088147894500335e-05,1.5701376683884298,378.3539054240474,52.737740288040435,1.6932504428144,3.9844200775396796e-05,0.00057349790403826,1.44827382998519,1.6932504428144,0.003812275051,8493778545.910051,4361119998.789195,835306759.033144,8113597097.423256,8397625086.416328,2424654036.177365,8493778545.910051,8493778545.910051,8493778545.910051,1652245997.70258,3407299114.381145,8493778545.910051,81.1359709742,9669694648.969845,9992902717.239895,9997288268.511608,9484501183.70045,9961906209.629656,9996200987.966219,8107372120.6648855,9841182382.159822,10000000000.0,10000000000.0,10000000000.0,9997288268.511608,9996200987.966219,9992902717.239895,9669694648.969845,9841182382.159822,9961906209.629656,9484501183.70045,9997321432.53832,9996412426.537346,9994343978.83507,9697679002.187372,9869205430.001316,8745799177.865831,9972417224.110577,9521535352.094957,6019501648.009157,9997613402.668385,9992403450.518473,10000000000.0,6476214.0,74.956180555556,1775638.0,285806533.31732595,448755603.83304644,185.09948854,290.63167935608647,0.001,0.00157013766838843,3.119962700122,0.0771700081063898,0.118574954284818
841,2021-09-29,323828.0,1248.0,139519.0,521656.0,527.0,50956.0,220830.0,197.0,8353.0,13427076.0,13427076.0,13427076.0,13427076.0,139519.0,1248.0,220830.0,8353.0,521656.0,50956.0,527.0,157572.0,1615.0,247982.0,12018.0,273.0,559401.0,64449.0,584.0,1632991940.0,19686.0,12952251301.13875,1.4925705166249998,15917711240.342,10664629284.209589,0.00103899,0.0016538342801602933,0.001,0.0015917711240342,1433.941976,2282.5074309373417,0.0,0.0,0.947211413426,77.209517668722,130.34697647352434,3.839854196584107e-05,1.5917711240342,373.86282225640053,55.536246385981165,1.5701376683884298,3.80881478945002e-05,0.000557657557647661,1.3472965399111998,1.5701376683884298,0.003825018178,8514662102.346483,4384077545.972543,817685424.346455,8137006071.772706,8423107639.973783,2448783089.371519,8514662102.346483,8514662102.346483,8514662102.346483,1580729626.178117,3419925382.5087557,8514662102.346483,81.3700607177,9668241914.155493,9992893462.584564,9997283191.503088,9472114134.26379,9961779039.9,9996195026.269468,8118105043.742824,9840683392.646194,10000000000.0,10000000000.0,10000000000.0,9997283191.503088,9996195026.269468,9992893462.584564,9668241914.155493,9840683392.646194,9961779039.9,9472114134.26379,9997316689.3305,9996410529.593668,9994361597.372532,9697465653.63547,9869460383.727695,8774736075.034943,9972593387.269241,9518393503.9469,6024210258.344643,9997610557.510063,9992360382.649164,10000000000.0,5825543.0,67.425266203704,1481340.0,129517711.05353001,206162552.50601414,110.10102653,175.25563475697734,0.001,0.0015917711240342,3.132816641375,0.07716247895126352,0.11852311773704476
842,2021-09-30,46329.0,1261.0,140422.0,523225.0,535.0,51366.0,221999.0,197.0,8424.0,13442161.0,13442161.0,13442161.0,13442161.0,140422.0,1261.0,221999.0,8424.0,523225.0,51366.0,535.0,159117.0,1651.0,249547.0,12283.0,276.0,561564.0,65365.0,597.0,1633091797.0,19727.0,13203525010.746246,1.5166590796830002,16182216034.6421,10669646363.78845,0.00104175,0.001685782355408841,0.001,0.00161822160346421,1239.772833,2006.2271817486262,0.0,0.0,0.9470221850749999,43.97183807092,129.1711827019293,3.696127137428528e-05,1.61822160346421,369.00320483828665,45.82135394779582,1.5917711240342,3.8398541965840994e-05,0.000559837839332391,1.3727537363146698,1.5917711240342,0.003844360786,8537513962.7756605,4401247947.739458,772809101.977057,8159281140.778731,8445909540.597091,2458424815.291644,8537513962.7756605,8537513962.7756605,8537513962.7756605,1525293163.939235,3431140056.53098,8537513962.7756605,81.5928114078,9665936409.792177,9992876942.418652,9997280040.590202,9470221850.751226,9961586129.81413,9996191124.038595,8096775292.662217,9839502218.652945,10000000000.0,10000000000.0,10000000000.0,9997280040.590202,9996191124.038595,9992876942.418652,9665936409.792177,9839502218.652945,9961586129.81413,9470221850.751226,9997313949.488676,9996408981.54796,9994386083.622358,9696509082.640942,9869553686.193644,8779953685.852497,9972726544.05894,9518702668.26254,6000130879.931114,9997607679.493792,9992264597.833113,10000000000.0,5054035.0,58.495775462962996,1284464.0,227418284.94573197,368013181.7219629,206.09067369,333.5003804376511,0.001,0.00161822160346421,3.157403303168,0.07703412947027477,0.11786302263733901
843,2021-10-01,53625.0,1263.0,141625.0,524853.0,535.0,52035.0,223537.0,196.0,8586.0,13458788.0,13458788.0,13458788.0,13458788.0,141625.0,1263.0,223537.0,8586.0,524853.0,52035.0,535.0,163697.0,1771.0,254103.0,13411.0,283.0,582775.0,69064.0,613.0,1633137234.0,19711.0,14420771786.316696,1.64372500369,17633689332.1776,10727882883.444656,0.00106256,0.001873685293679863,0.001,0.0017633689332177602,1190.4383269999998,2099.1819627435248,0.0,0.0,0.946660997599,84.204037981111,138.30451470094357,3.667715188191543e-05,1.76336893321776,427.3908870253025,52.41866634240778,1.61822160346421,3.69612713742851e-05,0.00053913269034415,1.3980224302305002,1.61822160346421,0.0038676525660000004,8557600385.530479,4418974937.018818,734333329.294543,8177966343.096428,8466012671.659598,2471422910.1825233,8557600385.530479,8557600385.530479,8557600385.530479,1337610399.995949,3448171846.154707,8557600385.530479,81.779663431,9660459289.10135,9992862995.368372,9997276562.521738,9466609975.985737,9961353876.730923,9996187541.138596,8106019997.582748,9837815805.979641,10000000000.0,10000000000.0,10000000000.0,9997276562.521738,9996187541.138596,9992862995.368372,9660459289.10135,9837815805.979641,9961353876.730923,9466609975.985737,9997322271.599688,9996423303.052752,9994572868.205608,9698094138.363651,9873679726.56698,8835035040.09696,9974308180.633707,9523579403.8986,6008014778.928348,9997604536.591455,9992139317.99855,10000000000.0,4814543.0,55.723877314815,1230186.0,118759150.270718,209416196.1227236,128.45909979,226.52078575880603,0.001,0.0017633689332177602,3.170598716527,0.07727194287024422,0.1185144988706244
844,2021-10-02,43141.0,1257.0,142266.0,526358.0,525.0,52340.0,224491.0,198.0,8636.0,13475722.0,13475722.0,13475722.0,13475722.0,142266.0,1257.0,224491.0,8636.0,526358.0,52340.0,525.0,164679.0,1779.0,255343.0,13599.0,281.0,584639.0,69705.0,601.0,1633224461.0,19701.0,14598667760.15638,1.653414559886,17803044606.6455,10767441534.973583,0.00104343,0.0018576230833912113,0.001,0.00178030446066455,1183.099555,2106.277415176744,0.0,0.0,0.9462403230580001,106.773909616941,137.78986021029058,3.725075536374239e-05,1.7803044606645502,463.27922692014533,55.55438838114914,1.76336893321776,3.66771518819155e-05,0.0005344446291144,1.51897618901712,1.76336893321776,0.003879879714,8581155635.696982,4439167652.661621,430769839.875231,8200096153.613526,8489191249.756004,2470041847.7848,8581155635.696982,8581155635.696982,8581155635.696982,1253072344.494575,3461678330.760097,8581155635.696982,82.0009615361,9657944826.728823,9992845898.090843,9997273003.978329,9462403230.583181,9961231966.615068,9996181738.625765,8153731677.423545,9836988591.993551,10000000000.0,10000000000.0,10000000000.0,9997273003.978329,9996181738.625765,9992845898.090843,9657944826.728823,9836988591.993551,9961231966.615068,9462403230.583181,9997318960.949335,9996419346.7794,9994576218.45406,9696539151.990171,9873673738.957813,8845945941.103495,9974384630.402784,9518488750.168615,6015060856.882008,9997601335.26006,9992070951.460493,10000000000.0,4771521.0,55.2259375,1214477.0,93655838.171288,166735906.46362126,106.13269773,188.94851519108136,0.001,0.00178030446066455,3.1804239858099996,0.07713572196261755,0.11842551683458652
845,2021-10-03,43713.0,1250.0,143022.0,528369.0,511.0,52598.0,225906.0,198.0,8675.0,13493158.0,13493158.0,13493158.0,13493158.0,143022.0,1250.0,225906.0,8675.0,528369.0,52598.0,511.0,170136.0,1957.0,265186.0,15291.0,285.0,590554.0,74325.0,607.0,1633311023.0,19699.0,16339169140.304846,1.825688802301,19869148154.4117,10883096905.325407,0.00106058,0.002107282114960596,0.001,0.00198691481544117,1256.91804,2497.3890754712775,0.0,0.0,0.9455790918970001,108.704310253675,151.588992358058,4.122005598809869e-05,1.98691481544117,527.946259513868,63.31389222393502,1.7803044606645502,3.72507553637424e-05,0.000524566723296192,1.5318101013634597,1.7803044606645502,0.0038996778720000002,8605285895.978354,4459871897.302886,390074397.736814,8223386837.385345,8513409793.133307,2475896873.3804307,8605285895.978354,8605285895.978354,8605285895.978354,1253668254.619927,3474824080.107142,8605285895.978354,82.23386837390001,9655902506.6347,9992813687.701424,9997269461.500969,9455790918.972624,9961034516.092442,9996175591.161673,8172530920.78322,9836188445.861988,10000000000.0,10000000000.0,10000000000.0,9997269461.500969,9996175591.161673,9992813687.701424,9655902506.6347,9836188445.861988,9961034516.092442,9455790918.972624,9997317544.869307,9996459327.573664,9994797305.3264,9704514348.934505,9881649061.293344,8886460364.020618,9976508179.066645,9523735798.357534,6022832919.3884,9997598025.29848,9991975027.50572,10000000000.0,4979808.0,57.636666666667004,1271501.0,91992672.384966,182781603.67371476,101.13370468,200.944056169144,0.001,0.00198691481544117,3.192407077268,0.07755801505069447,0.11941246437515078
846,2021-10-04,45578.0,1230.0,143873.0,530467.0,506.0,52917.0,227164.0,197.0,8723.0,13510830.0,13510830.0,13510830.0,13510830.0,143873.0,1230.0,227164.0,8723.0,530467.0,52917.0,506.0,169905.0,1889.0,266315.0,14930.0,282.0,591742.0,73556.0,591.0,1633419727.0,19709.0,16035099525.26041,1.7776566997749998,19444357640.1568,10938196133.49477,0.0010590999999999999,0.0020593519176690064,0.001,0.0019444357640156801,1282.236271,2493.2260632505013,0.0,0.0,0.946362924191,81.987177856788,145.60810906395187,3.945008901287176e-05,1.94443576401568,520.9631630756612,60.67608359452724,1.98691481544117,4.12200559880986e-05,0.000580894676465362,1.7095661176462502,1.98691481544117,0.003918875594999999,8629732682.467726,4478687107.939675,466376506.029197,8246659427.897204,8537842367.113749,2488037240.060907,8629732682.467726,8629732682.467726,8629732682.467726,1236017521.694933,3489411305.397362,8629732682.467726,82.46659427899999,9654072281.654388,9992790459.966051,9997265878.270012,9463629241.914076,9960843076.046991,9996167556.665606,8179933798.389805,9835158012.903442,10000000000.0,10000000000.0,10000000000.0,9997265878.270012,9996167556.665606,9992790459.966051,9654072281.654388,9835158012.903442,9960843076.046991,9463629241.914076,9997313567.768456,9996451759.623102,9994721617.837116,9700019003.213512,9878645042.610573,8884669063.754469,9975782524.650549,9523746594.713606,6027376974.185207,9997594689.731672,9991877263.153616,10000000000.0,5127805.0,59.349594907406996,1308211.0,121970291.714,237163397.35612696,124.6491439,242.3722533530969,0.001,0.0019444357640156801,3.207885190587,0.07744768344441462,0.11955132586249705
847,2021-10-05,35512.0,1228.0,144306.0,531050.0,503.0,53169.0,227561.0,195.0,8766.0,13518338.0,13518338.0,13518338.0,13518338.0,144306.0,1228.0,227561.0,8766.0,531050.0,53169.0,503.0,170919.0,1918.0,267052.0,15206.0,285.0,592825.0,74404.0,593.0,1633479247.0,19798.0,16209066435.950699,1.781225596955,19638195119.0824,11025102689.215105,0.0011127,0.002185141970900298,0.001,0.0019638195119082397,1067.2067769999999,2095.801491913305,0.0,0.0,0.946158564954,107.404619277364,146.71071201288123,3.80894843260247e-05,1.96381951190824,517.7056670336866,49.49934306800058,1.94443576401568,3.94500890128718e-05,0.000573305340903044,1.6710141775024399,1.94443576401568,0.003929106985,8635742623.755558,4484067804.556476,597434014.2782071,8253847330.501559,8545080114.79199,2524216929.083516,8635742623.755558,8635742623.755558,8635742623.755558,1297173004.168436,3542120491.0457616,8635742623.755558,82.538473305,9652031835.799412,9992790839.640888,9997263874.31783,9461585649.54076,9960741000.650208,9996165030.887623,8160590388.809614,9834472866.287262,10000000000.0,10000000000.0,10000000000.0,9997263874.31783,9996165030.887623,9992790839.640888,9652031835.799412,9834472866.287262,9960741000.650208,9461585649.54076,9997311905.07114,9996451049.791576,9994751895.014605,9699717575.95842,9879203971.002079,8899492775.897135,9976003515.284628,9524652169.085249,6035730915.972136,9997593156.262259,9991837711.881752,10000000000.0,4110496.0,47.575185185185006,1044844.0,93105865.160006,182843114.6743174,97.53443624,191.54002897108208,0.001,0.0019638195119082397,3.2098004264020004,0.07743751717508121,0.11889732190321035
848,2021-10-06,40066.0,1226.0,144973.0,532564.0,501.0,53491.0,228599.0,191.0,8818.0,13525419.0,13525419.0,13525419.0,13525419.0,144973.0,1226.0,228599.0,8818.0,532564.0,53491.0,501.0,168601.0,1800.0,266416.0,14170.0,271.0,592161.0,71882.0,582.0,1633570240.0,19748.0,15029401827.699932,1.6446624501050002,18209637803.2132,11071960572.854015,0.00107642,0.0019601218324134754,0.001,0.00182096378032132,1085.454893,1976.5740453255537,0.0,0.0,0.9459275229549999,48.081210472898995,132.08205345987037,3.285763872860376e-05,1.82096378032132,537.1023438145273,23.479462119994626,1.96381951190824,3.8089484326024795e-05,0.000557837589199972,1.6918033379686699,1.96381951190824,0.003943641107,8636116494.325632,4518839573.964965,621683128.977507,8253542431.825803,8545615394.204195,2649879948.8589673,8636116494.325632,8636116494.325632,8636116494.325632,1281926783.216295,3481915216.272622,8636116494.325632,82.5354243183,9649734058.9466,9992773399.82924,9997262079.846008,9459275229.551168,9960596113.357883,9996161539.429035,8178728187.623624,9833529299.268604,10000000000.0,10000000000.0,10000000000.0,9997262079.846008,9996161539.429035,9992773399.82924,9649734058.9466,9833529299.268604,9960596113.357883,9459275229.551168,9997309053.821884,9996438858.069649,9994579431.221157,9691333585.574886,9872600346.611135,8839908392.202559,9974375061.238907,9517433947.543951,6069234483.976993,9997591580.8124,9991752689.920885,10000000000.0,4329416.0,50.108981481480996,1101149.0,207981452.664061,378726692.2798681,200.91159691,365.8527410196268,0.001,0.00182096378032132,3.2296706055299995,0.0776244313321748,0.11834891383927892
849,2021-10-07,38555.0,1306.0,145911.0,534634.0,529.0,53873.0,230211.0,194.0,8932.0,13532679.0,13532679.0,13532679.0,13532679.0,145911.0,1306.0,230211.0,8932.0,534634.0,53873.0,529.0,170878.0,1933.0,268774.0,14723.0,278.0,595411.0,73471.0,626.0,1633694058.0,19686.0,17658632733.246456,1.425466589811,18818584074.9712,13201701260.123783,0.00106667,0.002007321907524953,0.001,0.00188185840749712,1111.787075,2092.225854435381,0.0,0.0,0.94351628251,8.122052112402,115.19098106677824,3.497542829500839e-05,1.8818584074971203,514.802699279943,47.90258968633061,1.82096378032132,3.28576387286038e-05,0.0005074535964981599,1.57224315784301,1.82096378032132,0.0039660183319999995,9766224913.942448,5658996130.539354,1764192782.341456,9383613912.12876,9675647391.204866,3807751346.856487,9766224913.942448,9766224913.942448,9766224913.942448,2446883545.0449038,4622239280.559924,9766224913.942448,93.8361391213,9647676611.43196,9992746805.167608,9997260569.263355,9435162825.095768,9960373025.101719,9996158329.002699,8093885929.566984,9832480468.419243,10000000000.0,10000000000.0,10000000000.0,9997260569.263355,9996158329.002699,9992746805.167608,9647676611.43196,9832480468.419243,9960373025.101719,9435162825.095768,9997308268.329115,9996439836.89772,9994627820.118795,9692245637.871893,9873993173.025557,8781483909.361107,9974825351.230824,9504890423.4222,6034817607.879192,9997590036.000015,9991626759.672493,10000000000.0,4508106.0,52.177152777778,1159136.0,1231215936.761944,2316974062.039907,1070.09039922,2013.7586145541068,0.001,0.00188185840749712,3.352113067697,0.07765960089365899,0.11475082197599785
