,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AssetEODCompletionTime,IssTotNtv,NDF,NVTAdj,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValMeanNtv,TxTfrValMedNtv,VelCur1yr
1243,2021-01-16,0.0,224.0,2178.0,3917.0,50.0,1313.0,3427.0,3.0,535.0,62371.0,14934.0,14666.0,3650.0,684.0,4.0,1555.0,111.0,2698.0,273.0,3.0,1611239888.0,0.0,,,1.15018118888504,3.13312787675588e-05,0.000985041999586706,0.9519722385106991,1.15018118888504,,170112590.72349,77099254.61411099,10.740822,77200682.757711,77401927.65333399,1251184.1936370002,77498113.012432,170112590.72349,170112590.72349,1226735.729025,77022218.54246801,170112590.72349,45.3804966142,169907193.827418,170117530.439954,170118529.161518,168478319.620918,170111671.12008998,170118491.688906,166755870.299698,170064385.982194,170118637.880062,170118636.78093302,170118516.278283,170118107.595853,170114641.515684,170083015.043147,166904654.573941,169266900.722513,169965691.260238,166755870.299698,169151613.454618,170118552.490933,170076564.19005,170118638.0,0.0,0.0,0.0,0.0,,,1.7209827148069998
1244,2021-01-17,2.0,224.0,2178.0,3918.0,50.0,1313.0,3427.0,3.0,535.0,62372.0,14935.0,14667.0,3650.0,684.0,4.0,1555.0,111.0,2698.0,273.0,3.0,1611239888.0,0.0,,864423.9735772358,1.18286442884809,3.26963510497909e-05,0.0009604992882045711,0.979574765218658,1.18286442884809,,170112590.72349,77099255.99058199,196.89,77200879.583827,77401829.67333199,1250502.820664,77497289.35043101,170112590.72349,170112590.72349,1226195.499767,77020754.041913,170112590.72349,45.3806123135,169907193.827418,170117530.349954,170118529.161518,168478319.620918,170111671.03009,170118491.598906,166755870.299698,170064385.892194,170118637.880062,170118636.78093302,170118516.188283,170118107.505853,170114641.425684,170083014.953147,166904654.573941,169266900.722513,169965691.260238,166755870.299698,169151613.454618,170118552.480933,170076564.10005,170118638.0,1.0,1.1574074e-05,1.0,196.8,196.8,196.8,1.709647124718
1245,2021-01-18,8.0,225.0,2183.0,3923.0,49.0,1317.0,3432.0,3.0,538.0,62375.0,14940.0,14672.0,3655.0,686.0,4.0,1559.0,111.0,2703.0,274.0,3.0,1611239888.0,0.0,,22831.969808775648,1.16270141976317,3.2234637400300106e-05,0.000936115397866173,0.962162835211298,1.16270141976317,,170112590.72349,77099158.879189,15908.419284,77200879.583826,77401829.67333001,1250212.021128,77495966.699231,170112590.72349,170112590.72349,1217107.806883,77020681.702801,170112590.72349,45.3806123135,169906640.221719,170117530.349956,170118529.16152,168457539.811843,170111662.762724,170118491.598908,166755870.299698,170064377.624828,170118637.88006398,170118636.78093502,170118516.18828502,170118107.505855,170114633.15831798,170082875.62014,166904654.573941,169260502.871013,169965129.387171,166755870.299698,169145215.603118,170118552.430935,170076194.708343,170118638.0,5.0,5.787036999999999e-05,5.0,7450.896240000001,1490.1792480000001,373.36699999999996,1.707093639508
1246,2021-01-19,0.0,225.0,2183.0,3923.0,49.0,1317.0,3432.0,3.0,538.0,62375.0,14940.0,14672.0,3655.0,686.0,4.0,1559.0,111.0,2703.0,274.0,3.0,1611239888.0,0.0,,,1.1593180376923,3.16802931517739e-05,0.000925857182251733,0.95889887799063,1.1593180376923,,170112590.72349,77099084.82716,15711.529284,77200524.798127,77401829.673327,1250052.029094,77473572.853585,170112590.72349,170112590.72349,1216725.459025,77020609.999047,170112590.72349,45.3804037616,169906640.221719,170117530.349956,170118529.16152,168457539.811843,170111662.762724,170118491.598908,166755870.299698,170064377.624828,170118637.88006398,170118636.78093502,170118516.18828502,170118107.505855,170114633.15831798,170082875.62014,166904654.573941,169260502.871013,169965129.387171,166755870.299698,169145215.603118,170118552.430935,170076194.708343,170118638.0,0.0,0.0,0.0,0.0,,,1.7046389932850001
1247,2021-01-20,6.0,225.0,2185.0,3926.0,49.0,1317.0,3434.0,3.0,538.0,62378.0,14943.0,14675.0,3657.0,686.0,4.0,1559.0,111.0,2705.0,274.0,3.0,1611239889.0,0.0,,13739.188984009043,1.20393654469529,3.3211908674966e-05,0.000868587564189627,0.99230592957955,1.20393654469529,,170112590.72349,77077639.789081,12387.026334999999,77200524.798127,77401828.20032701,1260970.740114,77471240.785585,170112590.72349,170112590.72349,28306.186441,77030018.106289,170112590.72349,45.3804037616,169906635.227587,170117530.31775302,170118529.16152,168457539.811843,170111657.73638898,170118491.56670502,166755870.299698,170064372.630696,170118637.88006398,170118636.78093502,170118516.156082,170118107.473652,170114628.131983,170082870.59380502,166904654.573941,169260501.02901298,169965124.393039,166755870.299698,169145215.603118,170118552.40093502,170076189.682008,170118638.0,4.0,4.6296296e-05,4.0,12382.0,3095.5,1161.5,1.704344982586
1248,2021-01-21,4.0,225.0,2186.0,3927.0,49.0,1318.0,3435.0,3.0,539.0,62378.0,14944.0,14676.0,3658.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611279209.0,0.0,,115178.49559918753,1.15322297213652,3.24709949497799e-05,0.000843108310526289,0.9510631565068209,1.15322297213652,,170112590.72349,77078766.474189,161840.32057799998,77200524.798127,77401822.17992601,1262116.760113,77470855.47214499,170112590.72349,170112590.72349,177759.48068399998,77031156.99765201,170112590.72349,45.3804037616,169905866.18758702,170117530.317754,170118529.161521,168457062.811843,170111657.73639,170118491.566706,166755870.299698,170064372.630697,170118637.880065,170118636.780936,170118516.15608302,170118107.473653,170114628.131984,170082870.593806,166904177.573941,169260024.02901298,169965501.37303898,166755870.299698,169144738.603118,170118552.39093602,170076074.48200902,170118638.0,2.0,2.3148148e-05,2.0,1477.0,738.5,738.5,1.7042170125619998
1249,2021-01-22,0.0,225.0,2186.0,3927.0,49.0,1318.0,3435.0,3.0,539.0,62378.0,14944.0,14676.0,3658.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611365172.0,0.0,,,1.05211450796528,3.39140692003755e-05,0.0009288599628675449,0.8651908284315141,1.05211450796528,,170112590.72349,77078716.006355,149453.294243,77200524.798127,77401822.17992601,1261960.2642360001,77469252.188214,170112590.72349,170112590.72349,177759.48068399998,77031156.997651,170112590.72349,45.3804037616,169905866.18758702,170117530.317754,170118529.161521,168457062.811843,170111657.73639,170118491.566706,166755870.299698,170064372.630697,170118637.880065,170118636.780936,170118516.15608302,170118107.473653,170114628.131984,170082870.593806,166904177.573941,169260024.02901298,169965501.37303898,166755870.299698,169144738.603118,170118552.39093602,170076074.48200902,170118638.0,0.0,0.0,0.0,0.0,,,1.704212898872
1250,2021-01-23,2.0,225.0,2186.0,3928.0,49.0,1318.0,3435.0,3.0,539.0,62379.0,14945.0,14677.0,3658.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611451568.0,0.0,,350832.4149309136,1.08797653670898,3.29825430285381e-05,0.0008806873512608949,0.894131873503965,1.08797653670898,,170112590.72349,77078672.579385,484.9385,77200423.46708101,77402307.117922,1245538.4261979999,77469623.08901401,170112590.72349,170112590.72349,178233.67836199998,77030346.87974499,170112590.72349,45.3803441967,169905866.18758702,170117530.279254,170118529.161521,168457062.811843,170111657.69788998,170118491.52820602,166755870.299698,170064372.592197,170118637.880065,170118636.780936,170118516.117583,170118107.435153,170114628.093484,170082870.55530602,166904177.573941,169260024.02901298,169965501.37303898,166755870.299698,169144738.603118,170118552.380936,170076074.443509,170118638.0,1.0,1.1574074e-05,1.0,484.9,484.9,484.9,1.703110832638
1251,2021-01-24,2.0,225.0,2186.0,3928.0,49.0,1318.0,3435.0,3.0,539.0,62380.0,14946.0,14677.0,3658.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611537767.0,0.0,,10975396.0,1.1738563335873602,3.66414655610742e-05,0.0009522167080509029,0.964601819560898,1.1738563335873602,,170112590.72349,77078331.586002,500.446833,77200423.467079,77402303.591522,1245438.3901799999,77469601.332114,170112590.72349,170112590.72349,178249.186695,77030361.888077,170112590.72349,45.3803441967,169905866.18758702,170117530.270921,170118529.153188,168457062.811843,170111657.69788998,170118491.519873,166755870.299698,170064372.592197,170118637.880065,170118636.772603,170118516.10925,170118107.42682,170114628.085151,170082870.55530602,166904177.573941,169260024.02901298,169965501.37303898,166755870.299698,169144738.603118,170118552.382603,170076074.443509,170118638.0,1.0,1.1574074e-05,1.0,15.5,15.5,15.5,1.7025617063820002
1252,2021-01-25,2.0,225.0,2186.0,3928.0,49.0,1318.0,3435.0,3.0,539.0,62381.0,14947.0,14677.0,3658.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611624362.0,0.0,,121756.82651016318,1.15316341412307,3.57946263063242e-05,0.0008312703501241651,0.947210304370423,1.15316341412307,,170112590.72349,77079727.799906,1412.711433,77201820.670177,77402289.336222,1246829.1932309999,77465403.462114,170112590.72349,170112590.72349,179449.499795,77031754.117287,170112590.72349,45.381165507700004,169905866.18758702,170117530.26782098,170118529.15008798,168457062.811843,170111657.69478998,170118491.516773,166755870.299698,170064372.589097,170118637.880065,170118636.769503,170118516.10615,170118107.42372,170114628.082051,170082870.552206,166904177.573941,169260024.02901298,169965501.369939,166755870.299698,169144738.603118,170118552.379503,170076074.440409,170118638.0,1.0,1.1574074e-05,1.0,1397.2,1397.2,1397.2,1.702079133629
1253,2021-01-26,2.0,225.0,2186.0,3929.0,49.0,1318.0,3436.0,3.0,539.0,62382.0,14948.0,14678.0,3659.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611711000.0,0.0,,2100230.0987654324,1.18406661530007,3.6523052283814704e-05,0.0008932255826187071,0.9768318323693721,1.18406661530007,,170112590.72349,77079724.515586,1478.823465,77201902.290542,77402287.336072,1246618.260448,77462897.710143,170112590.72349,170112590.72349,163819.590876,77030802.582134,170112590.72349,45.3812134862,169905866.18758702,170117529.64745602,170118529.15008798,168457062.811843,170111657.074425,170118491.516773,166755870.299698,170064372.589097,170118637.880065,170118636.769503,170118516.10615,170118106.803355,170114627.46168602,170082870.552206,166904177.573941,169260024.02901298,169965501.369939,166755870.299698,169144738.603118,170118552.369503,170076074.440409,170118638.0,1.0,1.1574074e-05,1.0,81.0,81.0,81.0,1.702049031111
1254,2021-01-27,0.0,225.0,2186.0,3929.0,49.0,1318.0,3436.0,3.0,539.0,62382.0,14948.0,14678.0,3659.0,687.0,4.0,1560.0,111.0,2706.0,275.0,3.0,1611797230.0,0.0,,,1.16802182639227,3.5784281713639004e-05,0.000857673518786531,0.9600953586245949,1.16802182639227,,170112590.72349,77079706.31506701,81.620365,77201902.290542,77402285.655184,1245706.4942969999,77462261.92344101,170112590.72349,170112590.72349,163819.590876,77030802.486304,170112590.72349,45.3812134862,169905866.18758702,170117529.64745602,170118529.15008798,168457062.811843,170111657.074425,170118491.516773,166755870.299698,170064372.589097,170118637.880065,170118636.769503,170118516.10615,170118106.803355,170114627.46168602,170082870.552206,166904177.573941,169260024.02901298,169965501.369939,166755870.299698,169144738.603118,170118552.369503,170076074.440409,170118638.0,0.0,0.0,0.0,0.0,,,1.701989809332
1255,2021-01-28,2.0,225.0,2185.0,3928.0,49.0,1317.0,3435.0,3.0,538.0,62382.0,14947.0,14677.0,3658.0,686.0,4.0,1559.0,111.0,2705.0,275.0,3.0,1611883742.0,0.0,,356642.84696016763,1.1353797058811101,3.7398535759564897e-05,0.0009112649013718289,0.938490739877186,1.1353797058811101,,170112590.72349,77078987.688852,1e-06,77201902.049204,77402285.655181,1245593.911816,77461948.16624,170112590.72349,170112590.72349,151909.564542,77030788.021673,170112590.72349,45.3812133443,169906343.18758702,170117529.647455,170118529.150087,168457539.811843,170111657.074424,170118491.516772,166755870.299698,170064372.589096,170118637.88006398,170118636.769502,170118516.106149,170118106.803354,170114627.461685,170082870.552205,166904654.573941,169260501.02901298,169965978.369939,166755870.299698,169145215.603118,170118552.379502,170076189.640408,170118638.0,1.0,1.1574074e-05,1.0,477.0,477.0,477.0,1.7016722943529998
1256,2021-01-29,8.0,225.0,2186.0,3929.0,49.0,1317.0,3432.0,3.0,538.0,62383.0,14948.0,14678.0,3654.0,686.0,4.0,1559.0,111.0,2705.0,275.0,3.0,1611970129.0,0.0,,91575955.57464749,1.18074474495507,3.5234239854334706e-05,0.0008799873348552641,0.9730308604873801,1.18074474495507,,170112590.72349,77078746.4906,2.5284720000000003,77201899.066084,77402282.91518,1245448.845584,77461728.588339,170112590.72349,170112590.72349,1981.7987699999999,77030789.565931,170112590.72349,45.3812115908,169906343.18758702,170117531.505133,170118529.150087,168457539.811843,170111657.074424,170118491.332049,166755870.299698,170064372.589096,170118637.88006398,170118636.769502,170118515.812324,170118107.57543102,170114627.461685,170082870.552205,166904654.573941,169260501.02901298,169965978.369939,166755870.299698,169145215.603118,170118552.369502,170076189.640408,170118638.0,7.0,8.1018519e-05,7.0,1.857678,0.26538257,0.21304,1.701671632432
1257,2021-01-30,4.0,225.0,2187.0,3931.0,49.0,1318.0,3434.0,3.0,539.0,62385.0,14950.0,14680.0,3656.0,687.0,4.0,1560.0,111.0,2707.0,275.0,3.0,1612056346.0,0.0,,178134.6994764398,1.1642157682623,3.40751237064502e-05,0.000841555791745967,0.959575572380058,1.1642157682623,,170112590.72349,77078746.633899,148790.80271400002,77201903.066083,77401075.110577,1245416.0404989999,77461537.823038,170112590.72349,170112590.72349,150770.07301300002,77030787.16605799,170112590.72349,45.3812139421,169905866.18758702,170117530.505133,170118529.150087,168457062.811843,170111657.074424,170118491.332049,166755870.299698,170064372.589096,170118637.88006398,170118636.769502,170118515.812324,170118107.57543102,170114627.461685,170082870.552205,166904177.573941,169260024.02901298,169965501.369939,166755870.299698,169144738.603118,170118552.349502,170076074.44040802,170118638.0,3.0,3.4722222000000005e-05,3.0,955.0,318.33333333,477.0,1.6956047655989999
1258,2021-01-31,2.0,225.0,2187.0,3931.0,49.0,1318.0,3434.0,3.0,539.0,62386.0,14950.0,14680.0,3656.0,687.0,4.0,1560.0,111.0,2707.0,275.0,3.0,1612142740.0,0.0,,32936.391269029446,1.19833483603066,3.4886105626025204e-05,0.0008684413038143099,0.9869843636918699,1.19833483603066,,170112590.72349,77083701.278766,153953.34038,77207058.540381,77401075.110577,1250581.007734,77461302.144038,170112590.72349,170112590.72349,155450.20065,77035952.23219499,170112590.72349,45.384244459099996,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111657.074387,170118491.332012,166755870.299698,170064372.589059,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082870.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.34946498,170076074.440371,170118638.0,1.0,1.1574074e-05,1.0,5165.0661,5165.0661,5165.0661,1.695114300395
1259,2021-02-01,0.0,225.0,2187.0,3931.0,49.0,1318.0,3434.0,3.0,539.0,62386.0,14950.0,14680.0,3656.0,687.0,4.0,1560.0,111.0,2707.0,275.0,3.0,1612229233.0,0.0,,,1.17371586131468,3.53978463060548e-05,0.0008909698263383561,0.968714772163826,1.17371586131468,,170112590.72349,77083697.278762,5165.066137,77207058.409378,77400309.106277,1250574.5368909999,77460361.528538,170112590.72349,170112590.72349,155434.692317,77035916.189356,170112590.72349,45.3842443821,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111657.074387,170118491.332012,166755870.299698,170064372.589059,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082870.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.34946498,170076074.440371,170118638.0,0.0,0.0,0.0,0.0,,,1.6950477197909999
1260,2021-02-02,0.0,225.0,2187.0,3931.0,49.0,1318.0,3434.0,3.0,539.0,62386.0,14950.0,14680.0,3656.0,687.0,4.0,1560.0,111.0,2707.0,275.0,3.0,1612315914.0,0.0,,,1.2075493377208,3.59707941368153e-05,0.000881451831182516,1.00086535067888,1.2075493377208,,170112590.72349,77083695.514157,0.0,77202329.028054,77400275.428876,1250522.520587,77460155.494338,170112590.72349,170112590.72349,154037.489217,77035871.0496,170112590.72349,45.3814643332,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111657.074387,170118491.332012,166755870.299698,170064372.589059,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082870.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.34946498,170076074.440371,170118638.0,0.0,0.0,0.0,0.0,,,1.6923339331670002
1261,2021-02-03,2.0,225.0,2188.0,3932.0,49.0,1318.0,3435.0,3.0,538.0,62387.0,14951.0,14681.0,3657.0,687.0,4.0,1561.0,111.0,2708.0,275.0,3.0,1612402130.0,0.0,,17011863.8,1.21179506444199,3.40428698488127e-05,0.000795053343311544,1.00476630159624,1.21179506444199,,170112590.72349,77083851.854254,179.174657,77202101.12496601,77400109.93448001,1250535.933295,77459209.016138,170112590.72349,170112590.72349,154135.04350899998,77035274.882865,170112590.72349,45.38133036600001,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111647.074387,170118491.332012,166755870.299698,170064193.414402,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082860.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.339465,170076064.440371,170118638.0,1.0,1.1574074e-05,1.0,10.0,10.0,10.0,1.690379474454
1262,2021-02-04,0.0,225.0,2188.0,3932.0,49.0,1318.0,3435.0,3.0,538.0,62387.0,14951.0,14681.0,3657.0,687.0,4.0,1561.0,111.0,2708.0,275.0,3.0,1612488718.0,0.0,,,1.28218896900746,3.4120395844388e-05,0.000772626378116554,1.0638901277927901,1.28218896900746,,170112590.72349,77083843.112614,179.174657,77202101.100962,77400109.934479,1250429.135151,77459002.726238,170112590.72349,170112590.72349,154135.04350899998,77035157.452864,170112590.72349,45.3813303519,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111647.074387,170118491.332012,166755870.299698,170064193.414402,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082860.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.339465,170076064.440371,170118638.0,0.0,0.0,0.0,0.0,,,1.6890016289179999
1263,2021-02-05,0.0,225.0,2188.0,3932.0,49.0,1318.0,3435.0,3.0,538.0,62387.0,14951.0,14681.0,3657.0,687.0,4.0,1561.0,111.0,2708.0,275.0,3.0,1612574867.0,0.0,,,1.31174265099434,3.53291357532088e-05,0.000815558735813193,1.09653689350712,1.31174265099434,,170112590.72349,77083542.36415601,0.0,77202101.10095699,77400109.934479,1250405.6927959998,77458953.072038,170112590.72349,170112590.72349,154135.043508,77035150.725492,170112590.72349,45.3813303519,169905866.18755,170117530.505096,170118529.15005,168457062.811843,170111647.074387,170118491.332012,166755870.299698,170064193.414402,170118637.880027,170118636.769465,170118515.812287,170118107.575394,170114627.461648,170082860.55216798,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.339465,170076064.440371,170118638.0,0.0,0.0,0.0,0.0,,,1.688222866927
1264,2021-02-06,6.0,225.0,2189.0,3935.0,49.0,1318.0,3437.0,3.0,538.0,62390.0,14954.0,14684.0,3659.0,687.0,4.0,1561.0,111.0,2710.0,275.0,3.0,1612661385.0,0.0,,278198.9174161897,1.40074817448193,3.6817793306157205e-05,0.0008141619915814419,1.16358676925116,1.40074817448193,,170112590.72349,77084165.014118,622.650874,77202273.853724,77400218.785178,1244805.4231379998,77458440.148803,170112590.72349,170112590.72349,154755.165911,77035773.376366,170112590.72349,45.3814319003,169905866.18755,170117529.22032198,170118529.15005,168457062.811843,170111635.923513,170118491.245338,166755870.299698,170064192.216302,170118637.880027,170118636.769465,170118515.725613,170118107.48872,170114616.310774,170082849.487968,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.31946498,170076063.242271,170118638.0,3.0,3.4722222000000005e-05,3.0,611.5,203.83333333,105.0,1.688067266333
1265,2021-02-07,0.0,225.0,2189.0,3935.0,49.0,1318.0,3437.0,3.0,538.0,62390.0,14954.0,14684.0,3659.0,687.0,4.0,1561.0,111.0,2710.0,275.0,3.0,1612747857.0,0.0,,,1.6559285799015901,4.209089693704e-05,0.000983501166885717,1.37529228870049,1.6559285799015901,,170112590.72349,77081533.987141,622.650874,77202261.923379,77400218.785177,1243699.274432,77458200.833903,170112590.72349,170112590.72349,5966.891668,77035773.376366,170112590.72349,45.381424887399994,169905866.18755,170117529.22032198,170118529.15005,168457062.811843,170111635.923513,170118491.245338,166755870.299698,170064192.216302,170118637.880027,170118636.769465,170118515.725613,170118107.48872,170114616.310774,170082849.487968,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.31946498,170076063.242271,170118638.0,0.0,0.0,0.0,0.0,,,1.688045777819
1266,2021-02-08,4.0,225.0,2189.0,3936.0,49.0,1318.0,3438.0,3.0,538.0,62391.0,14955.0,14685.0,3661.0,687.0,4.0,1561.0,111.0,2710.0,275.0,3.0,1612834130.0,0.0,,215394.57837427198,1.7014626000079098,4.36238768451682e-05,0.00105285747721272,1.41341212840879,1.7014626000079098,,170112590.72349,77081839.45354101,305.5743,77200353.20281999,77400524.259476,1243655.550306,77458030.163803,170112590.72349,170112590.72349,1107.399831,77035975.904571,170112590.72349,45.380302893599996,169905866.18755,170117528.684522,170118529.15005,168457062.811843,170111635.387713,170118491.18383798,166755870.299698,170064191.680502,170118637.880027,170118636.769465,170118515.76411298,170118106.95292,170114615.774974,170082848.952168,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.309465,170076062.706471,170118638.0,2.0,2.3148148e-05,2.0,789.8,394.9,394.9,1.687913312497
1267,2021-02-09,4.0,225.0,2190.0,3938.0,49.0,1318.0,3440.0,3.0,538.0,62393.0,14957.0,14687.0,3663.0,687.0,4.0,1562.0,111.0,2711.0,275.0,3.0,1612920547.0,0.0,,631468.9143556746,1.7995884363199197,3.901806098357e-05,0.00103214350743833,1.49272593558267,1.7995884363199197,,170112590.72349,77081865.4941,610.6513570000001,77198612.565739,77400784.139476,1243223.508105,77457843.254718,170112590.72349,170112590.72349,1412.4768880000001,77036144.628305,170112590.72349,45.3792797035,169905866.18755,170117527.804522,170118529.15005,168457062.811843,170111624.106268,170118491.18383798,166755870.299698,170064190.800502,170118637.880027,170118636.769465,170118515.76411298,170118106.07292,170114614.894974,170082848.072168,166904177.573941,169260024.02901298,169965501.369902,166755870.299698,169144738.603118,170118552.28946498,170076061.826471,170118638.0,2.0,2.3148148e-05,2.0,269.401445,134.7007225,134.7007225,1.687089084468
1268,2021-02-10,6.0,225.0,2192.0,3941.0,49.0,1319.0,3443.0,3.0,538.0,62396.0,14960.0,14690.0,3666.0,688.0,4.0,1563.0,111.0,2714.0,274.0,3.0,1613031210.0,0.0,,787586.2870370368,2.08477201776953,4.47874186345354e-05,0.00117728336269215,1.7220021063261002,2.08477201776953,,170112590.72349,77082665.312277,1480.358534,77199626.880305,77401636.15989101,1240379.376489,77457512.09281701,170112590.72349,170112590.72349,2587.7583649999997,77037319.90978199,170112590.72349,45.379875943,169905866.18755,170117526.475067,170118529.15005,168457062.811843,170111616.776813,170118491.18383798,166755870.299698,170064080.800502,170118637.880027,170118636.769465,170118515.76411298,170118106.07292,170114607.565519,170082846.74271297,166904177.573941,169260024.02901298,169964501.369902,166755870.299698,169144738.603118,170118552.25946498,170075951.826471,170118638.0,4.0,4.6296296e-05,4.0,216.0,54.0,55.0,1.6862140338
1269,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,2.7643354532317597,6.132320826970699e-05,0.00158123600573188,2.2829313212031,2.7643354532317597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,2.47088392268476,5.15919263780193e-05,0.00138379666413924,2.0386457497591497,2.47088392268476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,2021-02-13,,,,,,,,,,,,,,,,,,,,,,,,,2.55873773616714,5.38395891842957e-05,0.00138575748878972,2.1105308485503302,2.55873773616714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,2021-02-14,,,,,,,,,,,,,,,,,,,,,,,,,2.71496922836604,5.75100254838986e-05,0.0014922227788846099,2.24498185826456,2.71496922836604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,2.50794112787511,5.1360843479936704e-05,0.00138440453591848,2.07055509074025,2.50794112787511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,2.3346795570322203,4.85277037260668e-05,0.00130609206265145,1.92669293081463,2.3346795570322203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,2.21408388543663,4.50563012676313e-05,0.00124343431770647,1.8305212122229901,2.21408388543663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,2.4744869898848196,4.7381328381922104e-05,0.0013410109624009301,2.0556865243896003,2.4744869898848196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,2.6546860341098704,5.13975302793074e-05,0.00137376847404279,2.19782404355929,2.6546860341098704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,2021-02-20,,,,,,,,,,,,,,,,,,,,,,,,,3.7891463838251096,6.78809054896907e-05,0.0019322281742237,3.1189840374814,3.7891463838251096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,2021-02-21,,,,,,,,,,,,,,,,,,,,,,,,,4.382963209532581,7.84608014031378e-05,0.00229138299933314,3.61877188806157,4.382963209532581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,6.48361297327358,0.000112757082204646,0.0033526382578753303,5.34557795741563,6.48361297327358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
