,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
10,2017-09-07,603,826,2071,2148,124,2007,2137,19,1824,2283,2191,2188,2188,2137,1824,2148,2007,2167,2071,826,,,,,,,,,1614334987,,,,,,0.0,0,,0.974453744781,67.63617533,,67.63617533,,,,,2.93716e-06,23862016132.494,23862016132.494,5848697191.481253,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,15688230387.014187,23862016132.494,23862016132.494,23.862016,99576515579.97235,99999976817.76653,99999999933.14201,97445374478.08543,99999720863.4076,99999999510.22401,94756944082.97363,99990329128.91647,99999999999.99376,99999999999.98116,99999999999.98116,99999999989.20728,99999999933.14201,99999999510.22401,99990329128.91647,99999720863.4076,99999976817.76653,99576515579.97235,,,,,,,,,97189490951.98726,98209943917.97127,95036227146.20052,100000000000,100000000000,686,0.00793981,685,1478498740.0348058,,2179241.06669461,,299274.6161,,0.5496207323876136,,
11,2017-09-08,462,836,2104,2184,128,2041,2172,16,1853,2329,2231,2228,2228,2172,1853,2184,2041,2206,2104,836,,,,,,,,,1614334987,,,,,,0.0,0,,0.974370103488,14.05593375,,14.05593375,,,,,2.95325e-06,23862016132.494,23862016132.494,7046924601.626711,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,12922119721.148727,23862016132.494,23862016132.494,23.862016,99563480117.46472,99999975871.47,99999999927.8455,97437010348.82674,99999718848.04164,99999999486.9275,94654892455.50003,99989886814.7567,99999999999.99292,99999999999.98033,99999999999.98033,99999999988.23544,99999999927.8455,99999999486.9275,99989886814.7567,99999718848.04164,99999975871.47,99563480117.46472,,,,,,,,,97134886832.25032,98197846712.85321,95200861052.41864,100000000000,100000000000,526,0.00608796,526,7114433078.534226,,13540502.60564807,,398578.31,,0.6208437760933224,,
12,2017-09-09,441,868,2193,2282,132,2127,2269,16,1931,2448,2343,2340,2339,2269,1931,2282,2127,2305,2193,868,,,,,,,,,1614334988,,,,,,0.0,0,,0.9733106038420001,35.44530117,,35.44530117,,,,,3.189761e-06,23862016132.494,23862016132.494,5193700889.139625,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,10753759483.648727,23862016132.494,23862016132.494,23.862016,99542896526.94208,99999973748.34224,99999999913.71776,97331060384.165,99999696577.4649,99999999394.79976,94503436440.86324,99989594505.15848,99999999999.99127,99999999999.97864,99999999999.96857,99999999979.1077,99999999913.71776,99999999394.79976,99989594505.15848,99999696577.4649,99999973748.34224,99542896526.94208,,,,,,,,,96979219560.39497,98141065559.7021,95123900795.21872,100000000000,100000000000,468,0.00541667,468,2821248421.863296,,6115098.84189105,,289224.3635,,0.6494624386733726,,
13,2017-09-10,550,916,2333,2423,132,2259,2407,16,2042,2612,2501,2498,2498,2407,2042,2423,2259,2452,2333,916,,,,,,,,,1614334988,,,,,,0.0,0,,0.971772603161,57.495709899999994,,57.495709899999994,,,,,3.2795300000000005e-06,23862016132.494,23862016132.494,5565561117.9761715,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,10369837449.252728,23862016132.494,23862016132.494,23.862016,99518571049.80862,99999975243.67856,99999999887.32848,97177260316.05168,99999687936.0012,99999999052.13606,94563664538.7652,99988468308.21533,99999999999.9896,99999999999.97696,99999999999.97696,99999999970.4684,99999999887.32848,99999999052.13606,99988468308.21533,99999687936.0012,99999975243.67856,99518571049.80862,,,,,,,,,96825219711.6279,98085925973.08298,95155104965.40381,100000000000,100000000000,531,0.00614583,531,1739260201.8687024,,3458125.69949411,,257900.0,,0.6678250861376863,,
14,2017-09-11,803,965,2513,2602,139,2427,2587,13,2185,2825,2712,2708,2708,2587,2185,2602,2427,2639,2513,965,,,,,,,,,1614334988,,,,,,0.0,0,,0.970454923223,37.19771183,,37.19771183,,,,,3.7311e-06,23862016132.494,23862016132.494,19081887423.436047,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23703656092.817627,23862016132.494,23862016132.494,23.862016,99483014477.0424,99999974593.1225,99999999832.96602,97045492322.31389,99999645259.79092,99999999100.72002,94241235814.859,99987210831.64046,99999999999.98941,99999999999.96864,99999999999.96864,99999999955.24887,99999999832.96602,99999999100.72002,99987210831.64046,99999645259.79092,99999974593.1225,99483014477.0424,,,,,,,,,96612369498.73265,98019972354.03561,95076564466.23503,100000000000,100000000000,642,0.00743056,642,2688337402.23845,,4277391.91685384,,422811.95,,0.695285942243888,,
15,2017-09-12,365,991,2613,2709,145,2525,2693,13,2277,2940,2825,2821,2820,2693,2277,2709,2525,2747,2613,991,,,,,,,,,1614334988,,,,,,0.0,0,,0.9693911454109999,154.81422333,,154.81422333,,,,,3.711182e-06,23862016132.494,23862016132.494,18796152299.083664,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,22932359407.37506,23862016132.494,23862016132.494,23.862016,99453667042.4363,99999972037.67937,99999999826.9461,96939114541.1066,99999647614.79524,99999999082.93884,94129603383.84387,99986899145.81993,99999999999.9892,99999999999.96848,99999999999.9585,99999999952.22899,99999999826.9461,99999999082.93884,99986899145.81993,99999647614.79524,99999972037.67937,99453667042.4363,,,,,,,,,96436133936.13824,97960408254.67128,94952283936.70828,100000000000,100000000000,329,0.00380787,329,645935482.193666,,2053197.69429607,,334301.203768,,0.7020409626581221,,
16,2017-09-13,391,1019,2737,2839,144,2641,2822,13,2352,3080,2962,2958,2957,2822,2352,2839,2641,2881,2737,1019,,,,,,,,,1614334988,,,,,,0.0,0,,0.968660409103,108.52134851,,108.52134851,,,,,4.3401760000000006e-06,23862016132.494,23862016132.494,2582241979.4017878,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,22175797606.116264,23862016132.494,23862016132.494,23.862016,99435627478.71214,99999969087.17032,99999999815.42589,96866040910.25839,99999587588.33762,99999999061.4186,94257013690.31177,99985163486.58604,99999999999.98888,99999999999.96812,99999999999.95811,99999999951.22968,99999999815.42589,99999999061.4186,99985163486.58604,99999587588.33762,99999969087.17032,99435627478.71214,,,,,,,,,96381947568.45177,97952563488.03731,95021880161.88618,100000000000,100000000000,384,0.00444444,384,921477675.7882307,,2418441.22647332,,126760.56300000001,,0.7113277769677795,,
17,2017-09-14,283,1031,2813,2919,144,2720,2900,13,2406,3169,3048,3044,3042,2900,2406,2919,2720,2960,2813,1031,,,,,,,,,1614334988,,,,,,0.0,0,,0.968309653033,75.58319284,,75.58319284,,,,,4.153354e-06,23862016132.494,23862016132.494,17384292991.14651,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,21341623505.501583,23862016132.494,23862016132.494,23.862016,99424931709.72113,99999967181.996,99999999815.22508,96830965303.31726,99999605537.05292,99999999001.21783,94160728571.90976,99984045177.8248,99999999999.98824,99999999999.96753,99999999999.94165,99999999949.02887,99999999815.22508,99999999001.21783,99984045177.8248,99999605537.05292,99999967181.996,99424931709.72113,,,,,,,,,96344023979.2156,97951598275.17307,94974556550.38016,100000000000,100000000000,334,0.00386574,334,1323045458.094623,,3997227.86578573,,107751.5,,0.7246785180395039,,
18,2017-09-15,176,1047,2878,2985,145,2781,2967,13,2459,3239,3117,3113,3110,2967,2459,2985,2781,3027,2878,1047,,,,,,,,,1614334988,,,,,,0.0,0,,0.967884558172,438.35514262,,438.35514262,,,,,4.2010789999999995e-06,23862016132.494,23862016132.494,17097786698.62694,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,21084339081.385487,23862016132.494,23862016132.494,23.862016,99412932008.67853,99999966259.37808,99999999813.60716,96788455817.1831,99999601096.6308,99999999049.59993,94097610203.21268,99983679557.89928,99999999999.98781,99999999999.96704,99999999999.84872,99999999948.41096,99999999813.60716,99999999049.59993,99983679557.89928,99999601096.6308,99999966259.37808,99412932008.67853,,,,,,,,,96288749839.60603,97930718957.58237,94952598466.67896,100000000000,100000000000,169,0.00195602,169,228125531.73925704,,1406511.30143706,,204795.0,,0.7270555221389325,,
19,2017-09-16,151,1060,2922,3026,146,2820,3008,13,2484,3284,3160,3156,3152,3008,2484,3026,2820,3070,2922,1060,,,,,,,,,1614334988,,,,,,0.0,0,,0.967525792206,763.73378567,,763.73378567,,,,,4.356515e-06,23862016132.494,23862016132.494,2112810563.4644601,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,20588879505.665047,23862016132.494,23862016132.494,23.862016,99406802360.44826,99999967752.52063,99999999805.74973,96752579220.63393,99999586513.11497,99999999041.74243,94064798791.20772,99983006858.68788,99999999999.98752,99999999999.96678,99999999999.74876,99999999948.5535,99999999805.74973,99999999041.74243,99983006858.68788,99999586513.11497,99999967752.52063,99406802360.44826,,,,,,,,,96242401600.85907,97918954087.93721,94912303593.9095,100000000000,100000000000,204,0.00236111,204,130935676.641357,,674498.44630416,,99599.9999175,,0.728431498969393,,
20,2017-09-17,187,1060,2959,3069,146,2853,3050,13,2502,3331,3205,3201,3197,3050,2502,3069,2853,3113,2959,1060,,,,,,,,,1614334988,,,,,,0.0,0,,0.9674736488429999,812.4939079,,812.4939079,,,,,4.5466019999999994e-06,23862016132.494,23862016132.494,819277356.4021441,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,20173688935.474613,23862016132.494,23862016132.494,23.862016,99397987918.45268,99999965236.3872,99999999803.00224,96747364884.31421,99999568283.74644,99999999018.99498,94073709506.88766,99982247544.55309,99999999999.98703,99999999999.96632,99999999999.74832,99999999946.80605,99999999803.00224,99999999018.99498,99982247544.55309,99999568283.74644,99999965236.3872,99397987918.45268,,,,,,,,,96240757349.43935,97934102667.81064,94953613309.58943,100000000000,100000000000,258,0.00298611,258,123077845.910655,,568690.939665,,166324.0,,0.7298987215937288,,
21,2017-09-18,383,1079,3072,3190,147,2957,3168,12,2575,3453,3327,3323,3319,3168,2575,3190,2957,3236,3072,1079,,,,,,,,,1614334988,,,,,,0.0,0,,0.9668460673899999,183.34737592,,183.34737592,,,,,4.818684e-06,23862016132.494,23862016132.494,2475784479.8193307,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,19548339931.146152,23862016132.494,23862016132.494,23.862016,99381653986.19028,99999963912.26967,99999999796.41537,96684606738.95688,99999542796.28192,99999998980.40813,93842103061.22972,99981066036.00244,99999999999.98767,99999999999.96696,99999999999.74896,99999999947.70668,99999999796.41537,99999998980.40813,99981066036.00244,99999542796.28192,99999963912.26967,99381653986.19028,,,,,,,,,96166033747.82877,97922307910.11469,94881447934.20296,100000000000,100000000000,463,0.0053588,463,545412769.0552219,,1278953.14700191,,102250.0,,0.7358202746643475,,
22,2017-09-19,303,1084,3151,3270,146,3026,3249,13,2618,3551,3417,3413,3408,3249,2618,3270,3026,3326,3151,1084,,,,,,,,,1614334988,,,,,,0.0,0,,0.966593052261,190.42976230000002,,190.42976230000002,,,,,5.264349e-06,23862016132.494,23862016132.494,17365313517.875614,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,18419452376.522324,23862016132.494,23862016132.494,23.862016,99368050700.55902,99999965129.05086,99999999768.19637,96659305226.12457,99999500224.97916,99999998927.18912,93910533845.48056,99979679319.6821,99999999999.9867,99999999999.96594,99999999999.68633,99999999947.17305,99999999768.19637,99999998927.18912,99979679319.6821,99999500224.97916,99999965129.05086,99368050700.55902,,,,,,,,,96155270793.60793,97938666317.39139,94935772099.2051,100000000000,100000000000,377,0.00436343,377,525127998.85656506,,1445806.89064652,,100000.0,,0.7412709666420849,,
23,2017-09-20,264,1107,3251,3371,146,3118,3349,13,2689,3659,3521,3517,3511,3349,2689,3371,3118,3425,3251,1107,,,,,,,,,1614334988,,,,,,0.0,0,,0.96597492066,522.34755225,,522.34755225,,,,,5.602001e-06,23862016132.494,23862016132.494,15920978276.092432,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,18221191677.121777,23862016132.494,23862016132.494,23.862016,99349187679.02899,99999965012.65015,99999999772.88771,96597492065.98036,99999468197.79324,99999998886.88045,93898002135.6079,99978857087.64735,99999999999.9853,99999999999.96457,99999999999.59526,99999999944.8644,99999999772.88771,99999998886.88045,99978857087.64735,99999468197.79324,99999965012.65015,99349187679.02899,,,,,,,,,96094317968.3713,97915053337.78636,94930758263.44044,100000000000,100000000000,310,0.00358796,310,191443416.493375,,661251.49199471,,110949.95300000001,,0.7433208462672686,,
24,2017-09-21,252,1119,3299,3418,145,3162,3396,13,2718,3732,3594,3589,3583,3396,2718,3418,3162,3496,3299,1119,,,,,,,,,1614334988,,,,,,0.0,0,,0.9655582049860001,478.35571282,,478.35571282,,,,,5.81611e-06,23862016132.494,23862016132.494,1830772938.406125,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,17965628104.01165,23862016132.494,23862016132.494,23.862016,99344096596.2004,99999965499.77028,99999999748.8851,96555820498.5965,99999447860.97964,99999998864.99171,93889948849.97404,99978295191.49736,99999999999.98561,99999999999.96194,99999999999.59264,99999999944.36179,99999999748.8851,99999998864.99171,99978295191.49736,99999447860.97964,99999965499.77028,99344096596.2004,,,,,,,,,96063088260.07697,97913299290.0605,94932704977.80656,100000000000,100000000000,363,0.00420139,363,209049452.78338003,,697090.1886545001,,95421.68699999999,,0.7458512836520843,,
25,2017-09-22,1776,1124,3339,3465,147,3195,3443,13,2736,5373,5235,5231,4378,3443,2736,3465,3195,3945,3339,1124,,,,,,,,,1614334988,,,,,,0.0,0,,0.965595189921,1046.97182725,,1046.97182725,,,,,6.331747e-06,23862016132.494,23862016132.494,1750986958.063485,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,23862016132.494,17807750888.383312,23862016132.494,23862016132.494,23.862016,99338294985.20093,99999961315.89468,99999998156.02339,96559518992.10968,99999396543.00824,99999997270.01614,93876834847.24623,99977565598.56595,99999999999.98575,99999999999.96498,99999999978.88098,99999999789.92247,99999998156.02339,99999997270.01614,99977565598.56595,99999396543.00824,99999961315.89468,99338294985.20093,,,,,,,,,96048939467.13022,98415586832.01282,95306558919.85217,100000000000,100000000000,1801,0.02084491,1801,95513553.849021,,56731.46042542,,0.13151500000000002,,0.7468730172543463,,
26,2017-09-23,4172,1141,3371,3497,148,3219,3475,13,2761,9459,9321,9316,6190,3475,2761,3497,3219,4895,3371,1141,,,,,,,,,1614334988,,,,,,0.0,0,,0.965012521236,9.87805762,,9.87805762,,,,,6.851198000000001e-06,33862016131.494,33862016131.494,10687093280.307163,33862016131.494,33862016131.494,33862016131.494,33862016131.494,33862016131.494,33862016131.494,27701194305.557377,33862016131.494,33862016131.494,33.862016,99337762779.62541,99999956874.88017,99999994106.00888,96501252123.64624,99999342956.69183,99999993220.00162,93748127531.91776,99977426030.09436,99999999999.98584,99999999999.962,99999999920.38463,99999999402.34766,99999994106.00888,99999993220.00162,99977426030.09436,99999342956.69183,99999956874.88017,99337762779.62541,,,,,,,,,95977921880.66896,99131249281.34755,95901964426.23497,100000000000,100000000000,5616,0.065,5616,10123447729.785923,,1803507.72567147,,0.4081335,,0.8481580111280559,,
27,2017-09-24,4846,1148,3449,3578,147,3255,3554,14,2787,14219,14078,14073,8365,3554,2787,3578,3255,6028,3449,1148,,,,,,,,,1614334988,,,,,,0.0,0,,0.964560675264,6.62913185,,6.62913185,,,,,1.0272152000000002e-05,48862016131.494,48862016131.494,25692542318.9415,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,42679794997.902435,48862016131.494,48862016131.494,48.862016,99331344949.76636,99999951479.9728,99999989406.10153,96456067526.41507,99999009702.79968,99999988491.09425,93739966998.36624,99976718543.2284,99999999999.98499,99999999999.96115,99999999854.7809,99999998919.81418,99999989406.10153,99999988491.09425,99976718543.2284,99999009702.79968,99999951479.9728,99331344949.76636,,,,,,,,,95943838118.24579,99557515448.58696,96406014804.0902,100000000000,100000000000,4857,0.05621528,4856,15084931519.056938,,3110391.23987575,,0.0750435,,0.9991986097364224,,
28,2017-09-25,7860,1146,3467,3596,145,3266,3572,14,2789,21870,21729,21723,11770,3572,2789,3596,3266,7732,3467,1146,,,,,,,,,1614334988,,,,,,0.0,0,,0.9647440345039999,447.98638517,,447.98638517,,,,,1.0446873000000001e-05,48862016131.494,48862016131.494,15702902688.52987,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,42632122939.42022,48862016131.494,48862016131.494,48.862016,99329441632.37027,99999944203.92381,99999981784.45288,96474403450.43619,99998986072.01418,99999980859.44562,93787279947.51411,99976005675.55324,99999999999.98396,99999999999.95778,99999999746.12675,99999998140.18422,99999981784.45288,99999980859.44562,99976005675.55324,99998986072.01418,99999944203.92381,99329441632.37027,,,,,,,,,95986319886.89032,99873337955.8513,97055639476.69537,100000000000,100000000000,7873,0.09112269,7873,223221069.45762998,,32434.86048681,,0.071144,,1.0017522063025486,,
29,2017-09-26,8948,1168,3532,3666,149,3323,3641,14,2839,30607,30460,30454,15739,3641,2839,3666,3323,9741,3532,1168,,,,,,,,,1614334988,,,,,,0.0,0,,0.963959032219,351.89530545,,351.89530545,,,,,1.0728627e-05,48862016131.494,48862016131.494,15474355438.81623,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,48862016131.494,42099039042.80909,48862016131.494,48862016131.494,48.862016,99315540338.86798,99999934976.27994,99999973119.552,96395903221.86913,99998954386.99504,99999972210.54477,93676451698.48296,99975609289.71336,99999999999.9828,99999999999.95663,99999999624.33276,99999997250.84012,99999973119.552,99999972210.54477,99975609289.71336,99998954386.99504,99999934976.27994,99315540338.86798,,,,,,,,,95863619663.12375,99991945573.03789,97460091194.31805,100000000000,100000000000,8941,0.1034838,8941,284175430.73291594,,33214.95229838,,0.073797,,1.0047219551875468,,
30,2017-09-27,9973,1194,3630,3768,153,3420,3741,15,2918,40361,40218,40212,20227,3741,2918,3768,3420,12038,3630,1194,,,,,,,,,1614334988,,,,,,0.0,0,,0.9630268563590001,5.48427761,,5.48427761,,,,,1.0900218e-05,64999999999.494,64999999999.494,32500647681.38211,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,58038008116.705414,64999999999.494,64999999999.494,65.0,99294368258.51663,99999922592.17287,99999963467.9722,96302685635.90157,99998934152.93947,99999962533.96492,93478013325.42456,99974690432.29517,99999999999.98364,99999999999.95747,99999999490.76915,99999996272.23752,99999963467.9722,99999962533.96492,99974690432.29517,99998934152.93947,99999922592.17287,99294368258.51663,,,,,,,,,95723684131.95168,99999966061.6605,97782181787.0721,100000000000,100000000000,9973,0.11542824,9973,18233942036.372856,,1830213.92147758,,0.07509199999999999,,1.1872491895765058,,
31,2017-09-28,8419,1202,3659,3800,153,3439,3774,15,2931,48554,48408,48401,23927,3774,2931,3800,3439,13932,3659,1202,,,,,,,,,1614334988,,,,,,0.0,0,,0.9630489901620001,84.52359845,,84.52359845,,,,,1.1082068e-05,64999999999.494,64999999999.494,32474475905.802643,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,58029796457.714874,64999999999.494,64999999999.494,65.0,99293414422.73357,99999913608.65448,99999955378.59006,96304899016.24605,99998913307.98752,99999954454.5828,93527439473.92554,99974568141.11252,99999999999.98303,99999999999.95587,99999999376.756,99999995478.20343,99999955378.59006,99999954454.5828,99974568141.11252,99998913307.98752,99999913608.65448,99293414422.73357,,,,,,,,,95723881012.13036,99999964861.87292,98058596731.61722,100000000000,100000000000,8415,0.09739583,8415,1183101545.9437213,,144119.26773335,,0.071906,,1.1993768259562672,,
32,2017-09-29,8326,1206,3678,3820,155,3456,3794,15,2943,56705,56559,56552,27587,3794,2943,3820,3456,15799,3678,1206,,,,,,,,,1614334988,,,,,,0.0,0,,0.9631412086740001,524.01583199,,524.01583199,,,,,1.1276539e-05,64999999999.494,64999999999.494,1519652354.983926,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,57992670339.69564,64999999999.494,64999999999.494,65.0,99293827240.32236,99999904745.1712,99999947189.75308,96314120867.414,99998891677.21283,99999946265.74585,93505586249.24799,99974276667.77219,99999999999.98303,99999999999.95587,99999999264.30516,99999994670.20595,99999947189.75308,99999946265.74585,99974276667.77219,99998891677.21283,99999904745.1712,99293827240.32236,,,,,,,,,95710277963.75552,99999962998.29836,98285723514.8554,100000000000,100000000000,8322,0.09631944,8322,190833928.852407,,24094.68125052,,0.067612,,1.2013819853299357,,
33,2017-09-30,3209,1209,3703,3848,156,3479,3821,15,2955,59791,59645,59639,29022,3821,2955,3848,3479,16521,3703,1209,,,,,,,,,1614334988,,,,,,0.0,0,,0.963212046436,1726.16389716,,1726.16389716,,,,,1.1318030000000001e-05,64999999999.494,64999999999.494,438366927.191477,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,57978157194.59794,64999999999.494,64999999999.494,65.0,99290806914.02022,99999900094.20357,99999944079.56744,96321204643.639,99998886829.94698,99999943145.56018,93506798930.45312,99973894110.77261,99999999999.98303,99999999999.95686,99999999222.61646,99999994357.04167,99999944079.56744,99999943145.56018,99973894110.77261,99998886829.94698,99999900094.20357,99290806914.02022,,,,,,,,,95707071846.74416,99999962051.88928,98353696063.9937,100000000000,100000000000,3185,0.03686343,3185,57931926.49009999,,22879.78483546,,0.08457999999999999,,1.2021107064769452,,
34,2017-10-01,6684,1350,3859,4008,301,3634,3978,161,3103,66300,66153,66147,32033,3978,3103,4008,3634,18111,3859,1350,,,,,,,,,1614334988,,,,,,0.0,0,,0.9633401929459999,0.90760527,,0.90760527,,,,,1.1365648000000001e-05,64999999999.494,64999999999.494,56493044943.4412,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,64999999999.494,58084510483.50864,64999999999.494,64999999999.494,65.0,99289203422.14992,99999893493.8384,99999937769.20227,96334019294.56308,99998884426.60579,99999936645.19504,93514445169.38452,99973684223.2676,99999999999.9828,99999999999.95663,99999999133.36525,99999993712.78136,99999937769.20227,99999936645.19504,99973684223.2676,99998884426.60579,99999893493.8384,99289203422.14992,,,,,,,,,75148307708.506,99999959441.872,98153079420.04926,100000000000,100000000000,6692,0.07745369999999999,6692,110180056930.28456,,16468619.13939704,,0.08017200000000001,,2.3041906992853947,,
35,2017-10-02,6955,1339,3872,4025,298,3638,3993,160,3080,72838,72688,72683,35013,3993,3080,4025,3638,19599,3872,1339,,,,,,,,,1614334988,,,,,,0.0,0,,0.9636108847210001,158.06734154,,158.06734154,,,,,1.1838498e-05,65064999999.494,65064999999.494,56862046611.04589,65064999999.494,65064999999.494,65064990809.994,65064999999.494,65064999999.494,65064999999.494,58375278133.21176,65064999999.494,65064999999.494,65.065,99294152364.57458,99999885390.25703,99999931252.94127,96361088472.10298,99998835632.7728,99999929998.934,93582627718.49944,99972287506.5144,99999999999.98253,99999999999.9587,99999999043.73528,99999993039.2184,99999931252.94127,99999929998.934,99972287506.5144,99998835632.7728,99999885390.25703,99294152364.57458,,,,,,,,,75192507457.506,99999957509.08336,98354302293.00908,100000000000,100000000000,7092,0.08208333,7092,632641752.7168242,,139191.93129297,,0.09869800000000001,,2.3140621910526917,,
36,2017-10-03,7935,1331,3928,4088,296,3680,4054,160,3086,80222,80068,80063,38381,4054,3086,4088,3680,21331,3928,1331,,,,,,,,,1614334988,,,,,,0.0,0,,0.963609065034,13.22172603,,13.22172603,,,,,1.2444745000000001e-05,65064999999.494,65064999999.494,21679502553.209816,65064999999.494,65064999999.494,65063981332.494,65064999999.494,65064999999.494,65064999999.494,58452941726.43051,65064999999.494,65064999999.494,65.065,99290709513.6096,99999874428.22977,99999923947.48076,96360906503.43103,99998773794.89424,99999922637.65605,93525750132.10396,99970873916.12508,99999999999.9821,99999999999.95828,99999998941.92233,99999992287.14383,99999923947.48076,99999922637.65605,99970873916.12508,99998773794.89424,99999874428.22977,99290709513.6096,,,,,,,,,79191019900.7603,99999954984.61086,98531962474.11188,100000000000,100000000000,7973,0.09228009,7973,7563309037.974753,,976121.80699924,,0.096616,,2.391888382724741,,
37,2017-10-04,5742,1327,3974,4135,296,3713,4103,159,3094,85646,85489,85484,40865,4103,3094,4135,3713,22580,3974,1327,,,,,,,,,1614334989,,,,,,0.0,0,,0.963925327183,182.23623428,,182.23623428,,,,,1.2977176999999999e-05,65114999999.494,65114999999.494,22063328841.888386,65114999999.494,65114999999.494,65026875749.806984,65114999999.494,65114999999.494,65114999999.494,58764891869.8838,65114999999.494,65114999999.494,65.115,99283690925.29887,99999868832.81221,99999918575.80559,96392532718.33604,99998719855.42854,99999917365.98083,93441475616.25143,99970112907.36034,99999999999.9812,99999999999.95738,99999998867.63533,99999991731.83154,99999918575.80559,99999917365.98083,99970112907.36034,99998719855.42854,99999868832.81221,99283690925.29887,,,,,,,,,79355111175.06439,99999953122.88223,98645843764.87315,100000000000,100000000000,5840,0.06759259,5840,548738292.3235297,,122826.58375374,,0.0953905,,2.3990614552159597,,
